,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250509P00085000,2025-04-07 13:30:00+00:00,85.0,0.38,0.0,1.73,0.0,0.0,10.0,12,1.1455120849609375,False,REGULAR,USD
1,GOOGL250509P00090000,2025-04-07 13:31:48+00:00,90.0,0.95,0.0,1.86,0.0,0.0,5.0,5,1.0576218994140625,False,REGULAR,USD
2,GOOGL250509P00100000,2025-04-08 17:08:32+00:00,100.0,0.59,0.25,1.63,-0.21000004,-26.250004,8.0,5,0.8618177880859376,False,REGULAR,USD
3,GOOGL250509P00110000,2025-04-08 16:00:47+00:00,110.0,0.79,0.29,2.13,-0.54,-40.601505,2.0,91,0.7241238525390624,False,REGULAR,USD
4,GOOGL250509P00115000,2025-04-08 18:00:49+00:00,115.0,2.14,0.74,2.97,0.3900001,22.28572,106.0,207,0.7182645361328125,False,REGULAR,USD
5,GOOGL250509P00120000,2025-04-08 19:47:19+00:00,120.0,3.0,2.6,2.96,0.72,31.578947,32.0,111,0.7172879833984375,False,REGULAR,USD
6,GOOGL250509P00125000,2025-04-08 19:44:12+00:00,125.0,3.7,3.4,4.0,0.70000005,23.333336,66.0,453,0.6921417504882813,False,REGULAR,USD
7,GOOGL250509P00130000,2025-04-08 19:43:35+00:00,130.0,4.64,4.3,4.75,0.7399998,18.974352,161.0,200,0.6428258374023439,False,REGULAR,USD
8,GOOGL250509P00135000,2025-04-08 18:41:39+00:00,135.0,6.3,5.65,6.0,1.3000002,26.000004,145.0,2359,0.6118202880859377,False,REGULAR,USD
9,GOOGL250509P00140000,2025-04-08 19:39:08+00:00,140.0,7.23,6.75,8.1,0.71000004,10.88957,80.0,248,0.5803264624023439,False,REGULAR,USD
10,GOOGL250509P00145000,2025-04-08 19:19:27+00:00,145.0,10.0,8.85,9.65,2.1999998,28.205126,113.0,319,0.5408981457519533,True,REGULAR,USD
11,GOOGL250509P00150000,2025-04-08 14:47:57+00:00,150.0,12.58,10.45,12.65,3.38,36.739132,55.0,155,0.5050098327636718,True,REGULAR,USD
12,GOOGL250509P00155000,2025-04-08 19:04:51+00:00,155.0,13.65,13.9,15.95,0.19999981,1.4869875,184.0,198,0.5079394909667969,True,REGULAR,USD
13,GOOGL250509P00160000,2025-04-07 19:55:16+00:00,160.0,14.7,17.7,18.75,-1.9100008,-11.499101,5.0,88,0.516606396484375,True,REGULAR,USD
14,GOOGL250509P00165000,2025-04-08 15:37:56+00:00,165.0,17.3,21.25,23.2,-1.6200008,-8.562372,2.0,89,0.5522505712890625,True,REGULAR,USD
15,GOOGL250509P00170000,2025-04-08 17:57:14+00:00,170.0,23.45,25.2,28.0,-0.12999916,-0.55131114,5.0,34,0.6049844189453126,True,REGULAR,USD
16,GOOGL250509P00175000,2025-04-08 19:10:14+00:00,175.0,30.47,29.05,33.45,1.5599995,5.3960547,5.0,169,0.7072783178710937,True,REGULAR,USD
17,GOOGL250509P00180000,2025-04-08 16:06:47+00:00,180.0,30.65,33.8,37.9,-5.3500004,-14.861113,2.0,20,0.7199735034179688,True,REGULAR,USD
18,GOOGL250509P00185000,2025-04-07 15:52:35+00:00,185.0,39.8,38.65,42.7,0.0,0.0,1.0,8,0.7570825073242189,True,REGULAR,USD
19,GOOGL250509P00190000,2025-03-28 14:06:44+00:00,190.0,29.69,43.9,47.6,0.0,0.0,2.0,0,0.5424850439453126,True,REGULAR,USD
20,GOOGL250509P00195000,2025-04-01 14:12:32+00:00,195.0,39.6,48.9,52.65,0.0,0.0,,0,0.5883830224609375,True,REGULAR,USD
21,GOOGL250509P00220000,2025-03-28 17:38:14+00:00,220.0,65.26,73.85,78.0,0.0,0.0,1.0,0,0.807619111328125,True,REGULAR,USD
