,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250516P00060000,2025-04-08 18:51:00+00:00,60.0,0.06,0.05,0.14,-0.010000002,-14.285716,2.0,8,1.140629296875,False,REGULAR,USD
1,GOOGL250516P00070000,2025-04-08 19:49:42+00:00,70.0,0.2,0.13,0.22,0.1,100.0,6.0,261,1.0351610742187503,False,REGULAR,USD
2,GOOGL250516P00075000,2025-04-07 19:09:03+00:00,75.0,0.15,0.2,0.29,0.0,0.0,3.0,213,0.993164130859375,False,REGULAR,USD
3,GOOGL250516P00080000,2025-04-08 15:59:29+00:00,80.0,0.35,0.28,0.37,0.16,84.210526,17.0,22,0.94726615234375,False,REGULAR,USD
4,GOOGL250516P00085000,2025-04-03 18:55:45+00:00,85.0,0.09,0.38,0.48,0.0,0.0,1.0,31,0.903321279296875,False,REGULAR,USD
5,GOOGL250516P00090000,2025-04-08 18:33:34+00:00,90.0,0.37,0.51,0.62,0.0,0.0,25.0,60,0.8618177880859376,False,REGULAR,USD
6,GOOGL250516P00095000,2025-04-08 17:11:05+00:00,95.0,0.59,0.69,0.8,0.07999998,15.686271,5.0,109,0.8227556787109375,False,REGULAR,USD
7,GOOGL250516P00100000,2025-04-08 19:58:47+00:00,100.0,1.0,0.91,1.03,0.33999997,51.515144,131.0,668,0.7841818457031251,False,REGULAR,USD
8,GOOGL250516P00105000,2025-04-08 18:58:02+00:00,105.0,1.45,1.21,1.34,0.56000006,62.921356,65.0,192,0.7492700854492188,False,REGULAR,USD
9,GOOGL250516P00110000,2025-04-08 19:38:28+00:00,110.0,1.81,1.61,1.75,0.3499999,23.972597,127.0,497,0.7170438452148438,False,REGULAR,USD
10,GOOGL250516P00115000,2025-04-08 19:33:50+00:00,115.0,2.19,2.13,2.27,0.29000008,15.263162,2316.0,1237,0.685672088623047,False,REGULAR,USD
11,GOOGL250516P00120000,2025-04-08 19:50:53+00:00,120.0,3.19,2.8,2.96,0.6400001,25.098043,4328.0,794,0.6566196447753907,False,REGULAR,USD
