,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250919P00025000,2025-04-07 15:42:35+00:00,25.0,0.03,0.01,0.03,0.0,0.0,61,623,0.9062509375,False,REGULAR,USD
1,GOOGL250919P00030000,2025-03-13 13:30:01+00:00,30.0,0.02,0.0,0.12,0.0,0.0,2,23,0.9101571484375,False,REGULAR,USD
2,GOOGL250919P00035000,2025-04-01 14:21:54+00:00,35.0,0.04,0.01,0.14,0.0,0.0,1,13,0.8437515624999999,False,REGULAR,USD
3,GOOGL250919P00040000,2024-11-22 14:36:28+00:00,40.0,0.1,0.0,0.1,0.0,0.0,3,3,0.7324245507812499,False,REGULAR,USD
4,GOOGL250919P00045000,2025-04-01 14:21:38+00:00,45.0,0.05,0.08,0.23,0.0,0.0,1,2,0.76367423828125,False,REGULAR,USD
5,GOOGL250919P00050000,2025-04-07 16:37:57+00:00,50.0,0.19,0.15,0.29,0.0,0.0,1,10,0.7324245507812499,False,REGULAR,USD
6,GOOGL250919P00055000,2025-04-04 13:37:01+00:00,55.0,0.08,0.23,0.37,0.0,0.0,2,4,0.702151416015625,False,REGULAR,USD
7,GOOGL250919P00060000,2025-04-07 15:41:24+00:00,60.0,0.38,0.33,0.47,0.0,0.0,1,15,0.6733431103515627,False,REGULAR,USD
8,GOOGL250919P00065000,2025-04-07 13:46:08+00:00,65.0,0.58,0.46,0.59,0.0,0.0,30,57,0.6469761865234375,False,REGULAR,USD
9,GOOGL250919P00070000,2025-04-02 14:44:11+00:00,70.0,0.18,0.59,0.74,0.0,0.0,1,85,0.6191444335937502,False,REGULAR,USD
10,GOOGL250919P00075000,2025-03-28 16:44:24+00:00,75.0,0.22,0.79,0.92,0.0,0.0,1,13,0.59570716796875,False,REGULAR,USD
11,GOOGL250919P00080000,2025-04-08 15:42:54+00:00,80.0,0.7,1.02,1.14,-0.28000003,-28.571432,7,154,0.5727581787109376,False,REGULAR,USD
12,GOOGL250919P00085000,2025-04-08 19:36:46+00:00,85.0,1.4,1.26,1.43,0.91999996,191.66664,4,77,0.5499312585449221,False,REGULAR,USD
13,GOOGL250919P00090000,2025-04-07 14:33:33+00:00,90.0,1.37,1.59,1.77,0.0,0.0,6,61,0.529423651123047,False,REGULAR,USD
14,GOOGL250919P00095000,2025-04-07 18:31:33+00:00,95.0,2.26,2.02,2.22,0.55999994,32.94117,90,1005,0.5122119091796875,False,REGULAR,USD
