,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL251121C00090000,2025-04-04 18:07:05+00:00,90.0,62.45,57.0,60.3,0.0,0.0,8.0,8,0.5786174951171875,True,REGULAR,USD
1,GOOGL251121C00105000,2025-04-08 15:30:14+00:00,105.0,47.95,44.65,47.85,-0.45000076,-0.9297536,3.0,48,0.5324753784179688,True,REGULAR,USD
2,GOOGL251121C00110000,2025-04-08 15:27:28+00:00,110.0,44.85,40.15,43.3,0.29999924,0.673399,13.0,25,0.548405394897461,True,REGULAR,USD
3,GOOGL251121C00115000,2025-04-07 17:12:14+00:00,115.0,39.7,36.1,40.45,0.6500015,1.6645366,5.0,15,0.5589643713378907,True,REGULAR,USD
4,GOOGL251121C00120000,2025-04-07 17:44:34+00:00,120.0,36.95,33.8,36.2,0.0,0.0,1.0,6,0.5249681292724608,True,REGULAR,USD
5,GOOGL251121C00125000,2025-04-08 14:17:17+00:00,125.0,35.85,30.35,32.1,3.0499992,9.298779,5.0,48,0.4936879244995118,True,REGULAR,USD
6,GOOGL251121C00130000,2025-04-07 19:20:43+00:00,130.0,32.2,27.75,29.7,3.0500011,10.463126,1.0,22,0.5025074163818359,True,REGULAR,USD
7,GOOGL251121C00135000,2025-04-08 14:23:23+00:00,135.0,27.7,24.0,26.0,1.6500015,6.333979,57.0,21,0.4754080780029296,True,REGULAR,USD
8,GOOGL251121C00140000,2025-04-08 16:36:28+00:00,140.0,23.8,21.1,22.35,0.6499996,2.8077738,73.0,62,0.446843910522461,True,REGULAR,USD
9,GOOGL251121C00145000,2025-04-08 19:37:39+00:00,145.0,18.9,19.0,19.65,-1.3199997,-6.5281887,95.0,35,0.436529072265625,False,REGULAR,USD
10,GOOGL251121C00150000,2025-04-08 19:37:41+00:00,150.0,16.3,16.55,17.2,-0.8200016,-4.7897286,346.0,74,0.42774009765625004,False,REGULAR,USD
11,GOOGL251121C00155000,2025-04-08 19:30:28+00:00,155.0,14.4,14.15,14.85,-1.1000004,-7.0967765,173.0,325,0.4170590521240234,False,REGULAR,USD
12,GOOGL251121C00160000,2025-04-08 19:55:29+00:00,160.0,11.9,12.0,12.6,-0.5500002,-4.417672,118.0,827,0.4044859356689453,False,REGULAR,USD
13,GOOGL251121C00165000,2025-04-08 19:28:49+00:00,165.0,10.45,9.55,10.75,-0.5799999,-5.2583857,405.0,109,0.3966124792480469,False,REGULAR,USD
14,GOOGL251121C00170000,2025-04-08 19:13:52+00:00,170.0,8.6,8.15,8.85,-0.4499998,-4.9723735,155.0,77,0.383245913696289,False,REGULAR,USD
15,GOOGL251121C00175000,2025-04-08 17:54:40+00:00,175.0,7.7,6.45,7.2,-0.10000038,-1.2820561,67.0,74,0.3711000390625,False,REGULAR,USD
16,GOOGL251121C00180000,2025-04-08 17:45:59+00:00,180.0,6.2,5.45,5.9,0.14999962,2.4793324,25.0,82,0.36310451354980466,False,REGULAR,USD
17,GOOGL251121C00185000,2025-04-08 17:08:52+00:00,185.0,5.1,4.35,4.8,0.049999714,0.9900933,6.0,116,0.3559939889526367,False,REGULAR,USD
18,GOOGL251121C00190000,2025-04-08 19:52:32+00:00,190.0,3.85,3.4,4.2,-0.1500001,-3.7500024,56.0,320,0.3596865789794922,False,REGULAR,USD
19,GOOGL251121C00195000,2025-04-07 14:28:39+00:00,195.0,3.15,2.72,3.55,0.18000007,6.0606084,8.0,383,0.358954164428711,False,REGULAR,USD
20,GOOGL251121C00200000,2025-04-08 15:11:30+00:00,200.0,2.83,2.4,2.58,0.3399999,13.654615,49.0,81,0.34278000976562495,False,REGULAR,USD
21,GOOGL251121C00205000,2025-04-08 19:43:58+00:00,205.0,2.12,1.82,2.21,0.089999914,4.433493,1.0,120,0.34497725341796875,False,REGULAR,USD
22,GOOGL251121C00210000,2025-04-04 19:50:00+00:00,210.0,1.8,1.47,2.02,0.0,0.0,1.0,2,0.35278967529296873,False,REGULAR,USD
23,GOOGL251121C00215000,2025-04-01 16:12:08+00:00,215.0,2.43,1.16,1.7,0.0,0.0,,16,0.3529117443847656,False,REGULAR,USD
24,GOOGL251121C00220000,2025-04-08 14:40:53+00:00,220.0,1.14,0.88,1.45,-0.16999996,-12.977097,11.0,7,0.3541324353027343,False,REGULAR,USD
25,GOOGL251121C00225000,2025-04-07 14:51:23+00:00,225.0,0.8,0.72,1.25,0.0,0.0,10.0,33,0.35608554077148435,False,REGULAR,USD
26,GOOGL251121C00235000,2025-04-02 19:39:18+00:00,235.0,1.11,0.34,0.96,0.0,0.0,,6,0.36206692626953124,False,REGULAR,USD
27,GOOGL251121C00240000,2025-04-02 19:39:18+00:00,240.0,0.95,0.25,0.85,0.0,0.0,,5,0.3654848608398438,False,REGULAR,USD
28,GOOGL251121C00245000,2025-04-07 17:13:28+00:00,245.0,0.5,0.2,0.73,0.0,0.0,1.0,8,0.36646141357421874,False,REGULAR,USD
29,GOOGL251121C00250000,2025-04-03 14:55:47+00:00,250.0,0.59,0.05,0.99,0.0,0.0,4.0,4,0.39905386108398444,False,REGULAR,USD
30,GOOGL251121C00260000,2025-04-03 18:41:14+00:00,260.0,0.58,0.05,0.6,0.0,0.0,35.0,35,0.3852600537109374,False,REGULAR,USD
