,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250425C00095000,2025-03-19 15:40:26+00:00,95.0,67.95,48.2,51.55,0.0,0.0,,31,0.9492192578124999,True,REGULAR,USD
1,GOOGL250425C00100000,2025-04-08 14:49:50+00:00,100.0,51.69,43.4,46.75,3.289997,6.797514,4.0,100,0.96289099609375,True,REGULAR,USD
2,GOOGL250425C00105000,2025-04-08 14:25:55+00:00,105.0,47.31,38.5,42.0,-8.439999,-15.139011,1.0,12,0.920899228515625,True,REGULAR,USD
3,GOOGL250425C00120000,2025-04-07 17:00:21+00:00,120.0,31.09,25.25,27.1,2.0900002,7.2068973,2.0,12,0.7785666674804688,True,REGULAR,USD
4,GOOGL250425C00125000,2025-03-31 14:23:58+00:00,125.0,27.4,21.75,23.15,0.0,0.0,1.0,3,0.8234880932617187,True,REGULAR,USD
5,GOOGL250425C00130000,2025-04-07 19:54:40+00:00,130.0,21.9,17.65,18.55,2.5,12.886599,5.0,10385,0.7524438818359375,True,REGULAR,USD
6,GOOGL250425C00135000,2025-04-08 13:56:01+00:00,135.0,17.67,13.8,14.7,3.1499996,21.694212,50.0,63,0.709963837890625,True,REGULAR,USD
7,GOOGL250425C00140000,2025-04-08 19:13:01+00:00,140.0,10.5,10.0,10.8,-1.6999998,-13.934425,62.0,126,0.6391637646484375,True,REGULAR,USD
8,GOOGL250425C00145000,2025-04-08 19:59:19+00:00,145.0,7.5,7.3,7.85,-0.6999998,-8.536584,274.0,348,0.6197547790527345,False,REGULAR,USD
9,GOOGL250425C00150000,2025-04-08 19:31:37+00:00,150.0,4.89,4.75,5.15,-1.1100001,-18.500002,331.0,1302,0.5754436987304687,False,REGULAR,USD
10,GOOGL250425C00155000,2025-04-08 19:49:17+00:00,155.0,3.1,3.0,3.35,-0.77,-19.89664,2026.0,1350,0.5571333349609376,False,REGULAR,USD
11,GOOGL250425C00160000,2025-04-08 19:59:39+00:00,160.0,1.81,1.3,2.1,-0.53,-22.649572,2141.0,1860,0.5168505346679688,False,REGULAR,USD
12,GOOGL250425C00165000,2025-04-08 19:42:39+00:00,165.0,0.98,0.64,1.08,-0.31999993,-24.61538,906.0,2097,0.5268602001953125,False,REGULAR,USD
13,GOOGL250425C00170000,2025-04-08 19:59:51+00:00,170.0,0.53,0.48,0.59,-0.27000004,-33.750004,1215.0,2985,0.5070850073242188,False,REGULAR,USD
14,GOOGL250425C00175000,2025-04-08 19:51:57+00:00,175.0,0.26,0.12,0.4,-0.22,-45.833336,807.0,2696,0.5400436621093752,False,REGULAR,USD
15,GOOGL250425C00180000,2025-04-08 19:38:47+00:00,180.0,0.2,0.16,0.22,-0.16000001,-44.444447,325.0,4578,0.52539537109375,False,REGULAR,USD
16,GOOGL250425C00185000,2025-04-08 16:48:16+00:00,185.0,0.16,0.13,0.16,-0.040000007,-20.000002,81.0,1792,0.5546919531250001,False,REGULAR,USD
17,GOOGL250425C00190000,2025-04-08 15:51:52+00:00,190.0,0.11,0.05,0.16,-0.009999998,-8.333331,154.0,1899,0.57812921875,False,REGULAR,USD
18,GOOGL250425C00195000,2025-04-08 14:27:09+00:00,195.0,0.18,0.01,0.16,0.050000012,38.461548,8.0,1059,0.6054726953125001,False,REGULAR,USD
19,GOOGL250425C00200000,2025-04-08 16:48:18+00:00,200.0,0.05,0.04,0.1,-0.05,-50.0,29.0,413,0.632816171875,False,REGULAR,USD
20,GOOGL250425C00205000,2025-04-07 14:08:39+00:00,205.0,0.03,0.01,0.28,-0.01,-25.0,1.0,100,0.7421900781249999,False,REGULAR,USD
21,GOOGL250425C00210000,2025-04-02 14:34:41+00:00,210.0,0.05,0.0,0.15,0.0,0.0,1.0,33,0.72070591796875,False,REGULAR,USD
22,GOOGL250425C00215000,2025-03-28 13:46:01+00:00,215.0,0.06,0.0,0.28,0.0,0.0,1.0,13,0.82226740234375,False,REGULAR,USD
23,GOOGL250425C00220000,2025-03-25 14:25:07+00:00,220.0,0.1,0.0,2.14,0.0,0.0,,1,1.2111855847167967,False,REGULAR,USD
24,GOOGL250425C00235000,2025-03-12 18:39:45+00:00,235.0,0.06,0.0,0.27,0.0,0.0,,2,0.9707034179687499,False,REGULAR,USD
