,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250509C00115000,2025-04-07 13:44:19+00:00,115.0,29.32,31.5,32.5,0.0,0.0,5,5,0.770510107421875,True,REGULAR,USD
1,GOOGL250509C00120000,2025-04-04 14:36:22+00:00,120.0,29.93,27.2,29.15,0.0,0.0,27,27,0.7829611547851563,True,REGULAR,USD
2,GOOGL250509C00130000,2025-04-07 15:36:26+00:00,130.0,23.6,18.85,20.9,2.8000011,13.461545,1,24,0.6904327832031252,True,REGULAR,USD
3,GOOGL250509C00135000,2025-04-07 19:42:56+00:00,135.0,17.3,15.7,18.05,0.0,0.0,7,31,0.7009307250976562,True,REGULAR,USD
4,GOOGL250509C00140000,2025-04-08 19:49:20+00:00,140.0,12.15,11.9,12.9,-1.4200001,-10.46426,16,55,0.5972940661621093,True,REGULAR,USD
5,GOOGL250509C00145000,2025-04-08 16:45:20+00:00,145.0,9.8,9.4,10.15,-0.6999998,-6.666665,39,70,0.589969920654297,False,REGULAR,USD
6,GOOGL250509C00150000,2025-04-08 19:08:28+00:00,150.0,7.0,6.6,7.55,-0.75,-9.67742,147,96,0.5545698840332032,False,REGULAR,USD
7,GOOGL250509C00155000,2025-04-08 19:57:40+00:00,155.0,4.92,4.3,5.95,-0.6799998,-12.142855,89,460,0.5396774548339844,False,REGULAR,USD
8,GOOGL250509C00160000,2025-04-08 19:49:36+00:00,160.0,3.07,2.93,3.4,-0.84000015,-21.48338,59,352,0.5129443237304687,False,REGULAR,USD
9,GOOGL250509C00165000,2025-04-08 19:39:15+00:00,165.0,2.1,1.2,2.26,-0.44000006,-17.322838,132,1369,0.5004932763671875,False,REGULAR,USD
10,GOOGL250509C00170000,2025-04-08 19:42:59+00:00,170.0,1.32,1.0,1.6,-0.37,-21.89349,124,400,0.5052539709472657,False,REGULAR,USD
11,GOOGL250509C00175000,2025-04-08 19:08:10+00:00,175.0,0.92,0.8,0.97,-0.07999998,-7.999998,788,1077,0.4904836108398438,False,REGULAR,USD
12,GOOGL250509C00180000,2025-04-08 19:58:22+00:00,180.0,0.5,0.25,0.6,-0.23000002,-31.506851,6239,6015,0.48438015625,False,REGULAR,USD
13,GOOGL250509C00185000,2025-04-08 19:59:07+00:00,185.0,0.35,0.3,0.4,-0.15,-30.000002,50204,48241,0.4887746435546876,False,REGULAR,USD
14,GOOGL250509C00190000,2025-04-08 16:39:12+00:00,190.0,0.4,0.01,0.49,0.13,48.148148,7,565,0.5507857421875001,False,REGULAR,USD
15,GOOGL250509C00195000,2025-04-07 14:11:13+00:00,195.0,0.26,0.03,0.49,0.03999999,18.181814,11,10,0.5288133056640626,False,REGULAR,USD
16,GOOGL250509C00200000,2025-04-08 18:38:03+00:00,200.0,0.16,0.01,0.46,-0.010000005,-5.8823557,12,36,0.5556685058593751,False,REGULAR,USD
17,GOOGL250509C00235000,2025-04-08 19:23:49+00:00,235.0,0.43,0.0,2.15,0.21000001,95.454544,3,3,1.001958115234375,False,REGULAR,USD
18,GOOGL250509C00245000,2025-04-03 19:27:55+00:00,245.0,0.1,0.0,2.14,0.0,0.0,11,11,1.0654343603515626,False,REGULAR,USD
