,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,GOOGL250620P00025000,2025-04-08 16:01:44+00:00,25.0,0.01,0.01,0.05,0.0,0.0,1.0,5521,1.4140654296875002,False,REGULAR,USD
1,GOOGL250620P00030000,2025-04-08 13:30:09+00:00,30.0,0.02,0.02,0.03,0.01,100.0,2.0,1125,1.2500037499999999,False,REGULAR,USD
2,GOOGL250620P00035000,2025-04-07 13:48:40+00:00,35.0,0.09,0.01,0.09,0.0,0.0,11.0,625,1.2070352148437498,False,REGULAR,USD
3,GOOGL250620P00040000,2025-04-07 13:40:58+00:00,40.0,0.03,0.02,0.11,0.0,0.0,117.0,272,1.12891060546875,False,REGULAR,USD
4,GOOGL250620P00045000,2025-04-07 13:30:03+00:00,45.0,0.07,0.05,0.14,-0.009999998,-12.499997,12.0,725,1.076176494140625,False,REGULAR,USD
5,GOOGL250620P00050000,2025-04-07 15:57:08+00:00,50.0,0.12,0.08,0.17,0.0,0.0,12.0,2148,1.017583037109375,False,REGULAR,USD
6,GOOGL250620P00055000,2025-03-31 13:49:54+00:00,55.0,0.05,0.11,0.21,0.0,0.0,3.0,259,0.9619144433593749,False,REGULAR,USD
7,GOOGL250620P00060000,2025-04-07 16:57:57+00:00,60.0,0.19,0.16,0.26,0.0,0.0,1.0,872,0.9150399121093751,False,REGULAR,USD
8,GOOGL250620P00065000,2025-04-07 19:12:03+00:00,65.0,0.21,0.23,0.33,0.0,0.0,12.0,252,0.87500125,False,REGULAR,USD
9,GOOGL250620P00070000,2025-04-08 16:31:33+00:00,70.0,0.35,0.31,0.41,0.07999998,29.629622,7.0,2461,0.8330094824218748,False,REGULAR,USD
10,GOOGL250620P00075000,2025-04-07 19:28:37+00:00,75.0,0.44,0.4,0.5,0.03999999,9.999997,5.0,2799,0.7915059912109376,False,REGULAR,USD
11,GOOGL250620P00080000,2025-04-07 18:12:29+00:00,80.0,0.45,0.51,0.62,0.0,0.0,5.0,3408,0.752932158203125,False,REGULAR,USD
12,GOOGL250620P00085000,2025-04-07 18:16:00+00:00,85.0,0.75,0.65,0.76,0.19999999,36.363632,1.0,3059,0.7158231542968749,False,REGULAR,USD
13,GOOGL250620P00090000,2025-04-08 19:54:16+00:00,90.0,0.95,0.84,0.95,0.26,37.68116,753.0,2491,0.6833527758789064,False,REGULAR,USD
14,GOOGL250620P00095000,2025-04-08 19:37:34+00:00,95.0,1.24,1.09,1.19,0.26999998,27.835049,41.0,1280,0.6533237792968751,False,REGULAR,USD
15,GOOGL250620P00100000,2025-04-08 17:46:25+00:00,100.0,1.42,1.38,1.5,0.16999996,13.599997,37.0,3307,0.6237830590820312,False,REGULAR,USD
16,GOOGL250620P00105000,2025-04-08 19:44:12+00:00,105.0,2.04,1.79,1.92,0.49,31.612904,97.0,3589,0.5993692407226563,False,REGULAR,USD
17,GOOGL250620P00110000,2025-04-08 19:14:55+00:00,110.0,2.45,2.33,2.45,0.5200001,26.943012,134.0,9988,0.5769085278320312,False,REGULAR,USD
18,GOOGL250620P00115000,2025-04-08 19:09:50+00:00,115.0,3.32,2.98,3.15,0.76,29.6875,24.0,7216,0.555790574951172,False,REGULAR,USD
19,GOOGL250620P00120000,2025-04-08 19:44:17+00:00,120.0,4.1,3.8,4.0,0.73,21.661722,156.0,9207,0.5354050366210938,False,REGULAR,USD
20,GOOGL250620P00125000,2025-04-08 19:06:40+00:00,125.0,5.04,4.8,5.0,0.9899998,24.444437,275.0,15425,0.5144091528320311,False,REGULAR,USD
21,GOOGL250620P00130000,2025-04-08 19:46:03+00:00,130.0,6.38,6.05,6.3,1.0799999,20.377356,344.0,16708,0.5025074163818359,False,REGULAR,USD
22,GOOGL250620P00135000,2025-04-08 19:48:37+00:00,135.0,8.44,7.55,7.75,1.5899997,23.211676,693.0,7714,0.4813284289550781,False,REGULAR,USD
23,GOOGL250620P00140000,2025-04-08 19:51:46+00:00,140.0,9.75,9.25,9.55,1.4799995,17.896004,457.0,13248,0.46362841064453125,False,REGULAR,USD
24,GOOGL250620P00145000,2025-04-08 19:48:37+00:00,145.0,12.48,11.3,11.6,1.8299999,17.1831,515.0,8327,0.44385321777343745,True,REGULAR,USD
25,GOOGL250620P00150000,2025-04-08 19:27:27+00:00,150.0,14.25,13.7,14.0,1.6000004,12.648224,1078.0,13060,0.4248714739990235,True,REGULAR,USD
26,GOOGL250620P00155000,2025-04-08 19:51:08+00:00,155.0,17.2,16.45,16.75,1.5500011,9.904161,148.0,7647,0.4058897302246094,True,REGULAR,USD
27,GOOGL250620P00160000,2025-04-08 19:48:48+00:00,160.0,21.06,18.7,21.3,3.3199997,18.714767,867.0,16077,0.44812563598632804,True,REGULAR,USD
28,GOOGL250620P00165000,2025-04-08 19:47:45+00:00,165.0,24.24,23.0,23.8,2.7700005,12.901727,620.0,13086,0.389654541015625,True,REGULAR,USD
29,GOOGL250620P00170000,2025-04-08 19:20:21+00:00,170.0,28.13,26.2,27.4,2.539999,9.925749,95.0,12171,0.36035795898437495,True,REGULAR,USD
30,GOOGL250620P00175000,2025-04-08 17:11:31+00:00,175.0,29.5,30.55,32.4,-0.72999954,-2.4148183,49.0,5908,0.40039662109375,True,REGULAR,USD
31,GOOGL250620P00180000,2025-04-08 19:30:35+00:00,180.0,36.02,33.7,37.1,1.6199989,4.709299,34.0,8694,0.41809663940429687,True,REGULAR,USD
32,GOOGL250620P00185000,2025-04-08 19:30:35+00:00,185.0,41.82,38.4,43.1,3.0,7.7279754,21.0,4731,0.5183153637695312,True,REGULAR,USD
33,GOOGL250620P00190000,2025-04-08 19:48:37+00:00,190.0,46.69,44.05,46.8,4.549999,10.797341,31.0,4560,0.4626518579101563,True,REGULAR,USD
34,GOOGL250620P00195000,2025-04-07 19:26:30+00:00,195.0,49.0,48.95,51.7,0.0,0.0,709.0,1436,0.4849905017089844,True,REGULAR,USD
35,GOOGL250620P00200000,2025-04-08 17:05:25+00:00,200.0,55.95,53.95,56.7,1.9500008,3.6111126,504.0,657,0.5141650146484374,True,REGULAR,USD
36,GOOGL250620P00205000,2025-04-08 19:29:07+00:00,205.0,61.6,57.85,62.7,2.7999992,4.761904,150.0,154,0.6225623681640625,True,REGULAR,USD
37,GOOGL250620P00210000,2025-03-31 19:25:27+00:00,210.0,55.95,62.85,67.7,0.0,0.0,21.0,0,0.651492742919922,True,REGULAR,USD
38,GOOGL250620P00215000,2025-03-31 19:26:13+00:00,215.0,60.58,67.85,72.7,0.0,0.0,68.0,0,0.6794465649414063,True,REGULAR,USD
39,GOOGL250620P00220000,2025-03-27 18:17:14+00:00,220.0,57.18,72.85,77.7,0.0,0.0,30.0,0,0.7063017651367188,True,REGULAR,USD
40,GOOGL250620P00225000,2025-03-20 19:57:17+00:00,225.0,62.74,78.3,82.75,0.0,0.0,1.0,0,0.7360866235351562,True,REGULAR,USD
41,GOOGL250620P00230000,2025-03-20 14:40:11+00:00,230.0,65.26,83.3,87.7,0.0,0.0,1.0,1,0.7573266455078126,True,REGULAR,USD
42,GOOGL250620P00235000,2025-03-20 19:57:17+00:00,235.0,72.75,88.3,92.75,0.0,0.0,1.0,0,0.5034229345703125,True,REGULAR,USD
43,GOOGL250620P00240000,2025-02-21 15:21:18+00:00,240.0,56.24,0.0,0.0,0.0,0.0,9.0,0,1.0000000000000003e-05,True,REGULAR,USD
44,GOOGL250620P00245000,2025-01-28 19:52:00+00:00,245.0,50.8,73.0,77.0,0.0,0.0,60.0,0,1.0000000000000003e-05,True,REGULAR,USD
45,GOOGL250620P00250000,2025-02-18 20:44:18+00:00,250.0,67.06,85.45,87.05,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD
46,GOOGL250620P00260000,2025-02-04 20:15:37+00:00,260.0,54.45,84.35,87.25,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD
47,GOOGL250620P00265000,2025-01-31 14:50:40+00:00,265.0,61.9,93.65,94.65,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
48,GOOGL250620P00280000,2025-02-06 20:45:39+00:00,280.0,88.89,105.25,107.4,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
49,GOOGL250620P00300000,2025-02-18 20:48:45+00:00,300.0,117.0,135.45,137.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
50,GOOGL250620P00340000,2024-12-27 16:29:00+00:00,340.0,148.1,135.2,137.15,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
