,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,META250411C00200000,2025-04-07 14:25:01+00:00,200.0,306.16,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
1,META250411C00210000,2025-04-08 17:38:23+00:00,210.0,308.9,0.0,0.0,-58.450012,-15.911259,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
2,META250411C00220000,2025-03-31 13:31:10+00:00,220.0,343.8,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
3,META250411C00240000,2025-03-31 14:37:32+00:00,240.0,322.45,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
4,META250411C00250000,2025-04-07 13:32:55+00:00,250.0,236.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
5,META250411C00270000,2025-04-07 14:19:15+00:00,270.0,255.8,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
6,META250411C00300000,2025-04-07 13:32:00+00:00,300.0,188.75,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
7,META250411C00310000,2025-04-04 19:50:30+00:00,310.0,201.7,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
8,META250411C00320000,2025-03-31 18:45:49+00:00,320.0,254.15,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
9,META250411C00340000,2025-04-08 13:33:55+00:00,340.0,205.05,0.0,0.0,30.050003,17.17143,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
10,META250411C00350000,2025-04-01 14:56:55+00:00,350.0,232.5,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
11,META250411C00360000,2025-04-08 13:33:55+00:00,360.0,185.1,0.0,0.0,35.39,23.639034,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
12,META250411C00370000,2025-04-04 13:52:12+00:00,370.0,144.65,139.4,142.8,0.0,0.0,5.0,5,1.8007822460937497,True,REGULAR,USD
13,META250411C00380000,2025-04-04 17:40:48+00:00,380.0,133.03,128.95,132.95,0.0,0.0,7.0,7,1.6035176074218749,True,REGULAR,USD
14,META250411C00390000,2025-04-07 13:31:45+00:00,390.0,155.25,119.7,122.85,55.699997,55.951775,1.0,11,1.6084003955078123,True,REGULAR,USD
15,META250411C00395000,2025-04-07 18:55:09+00:00,395.0,123.12,115.2,117.55,0.0,0.0,20.0,20,1.5751974365234374,True,REGULAR,USD
16,META250411C00400000,2025-04-08 19:18:24+00:00,400.0,108.5,110.2,112.8,-9.300003,-7.894739,4.0,79,1.5463889868164062,True,REGULAR,USD
17,META250411C00405000,2025-04-04 15:06:41+00:00,405.0,108.09,105.05,108.15,0.0,0.0,10.0,20,1.5063501245117186,True,REGULAR,USD
18,META250411C00410000,2025-04-07 14:22:07+00:00,410.0,110.7,100.3,103.2,0.0,0.0,8.0,8,1.4760768383789062,True,REGULAR,USD
19,META250411C00425000,2025-04-07 13:44:36+00:00,425.0,65.55,85.55,89.5,0.0,0.0,4.0,5,1.4179716601562502,True,REGULAR,USD
20,META250411C00430000,2025-04-07 17:00:09+00:00,430.0,114.41,81.15,84.05,27.410004,31.505753,5.0,53,1.358889924316406,True,REGULAR,USD
21,META250411C00435000,2025-04-07 16:35:10+00:00,435.0,81.5,76.4,79.5,0.0,0.0,22.0,24,1.3381380749511713,True,REGULAR,USD
22,META250411C00440000,2025-04-07 17:30:42+00:00,440.0,103.09,72.1,74.35,20.989998,25.56638,1.0,38,1.3015171643066403,True,REGULAR,USD
23,META250411C00445000,2025-04-07 15:03:04+00:00,445.0,79.48,67.0,70.15,0.0,0.0,6.0,6,1.2697790417480466,True,REGULAR,USD
24,META250411C00450000,2025-04-08 19:05:33+00:00,450.0,63.45,63.15,65.25,-4.8999977,-7.1689796,122.0,1373,1.2624548596191407,True,REGULAR,USD
25,META250411C00455000,2025-04-07 18:00:25+00:00,455.0,57.6,58.25,60.75,-15.200005,-20.879128,4.0,62,1.2138711181640622,True,REGULAR,USD
26,META250411C00457500,2025-04-08 18:45:21+00:00,457.5,61.35,56.35,58.4,5.049999,8.969804,1.0,40,1.2098428179931637,True,REGULAR,USD
27,META250411C00460000,2025-04-08 18:39:08+00:00,460.0,53.0,54.35,57.2,-6.1800003,-10.442718,34.0,66,1.249759610595703,True,REGULAR,USD
28,META250411C00462500,2025-04-08 19:59:16+00:00,462.5,52.45,52.1,53.85,-11.899998,-18.492615,7.0,27,1.1814005773925782,True,REGULAR,USD
29,META250411C00465000,2025-04-08 17:38:24+00:00,465.0,48.2,49.95,52.15,-9.549999,-16.536795,12.0,68,1.1877482019042969,True,REGULAR,USD
30,META250411C00467500,2025-04-08 19:46:48+00:00,467.5,44.75,47.75,49.45,-10.849998,-19.514387,13.0,45,1.1486858972167968,True,REGULAR,USD
31,META250411C00470000,2025-04-08 19:55:58+00:00,470.0,44.45,45.85,47.05,-6.8999977,-13.437191,102.0,75,1.1326947662353517,True,REGULAR,USD
32,META250411C00472500,2025-04-08 19:59:30+00:00,472.5,43.6,43.05,45.7,-6.700001,-13.320081,48.0,59,1.1207319354248046,True,REGULAR,USD
