,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,META250502P00300000,2025-04-08 19:58:24+00:00,300.0,1.41,0.0,0.0,0.029999971,2.173911,80.0,0,0.500005,False,REGULAR,USD
1,META250502P00310000,2025-04-08 18:36:01+00:00,310.0,1.4,0.0,0.0,-0.19000006,-11.949689,33.0,0,0.500005,False,REGULAR,USD
2,META250502P00320000,2025-04-08 19:53:37+00:00,320.0,2.25,0.0,0.0,0.45000005,25.000002,21.0,0,0.2500075,False,REGULAR,USD
3,META250502P00330000,2025-04-08 19:49:50+00:00,330.0,3.0,0.0,0.0,0.5999999,24.999996,43.0,0,0.2500075,False,REGULAR,USD
4,META250502P00340000,2025-04-08 19:11:22+00:00,340.0,2.87,0.0,0.0,0.03999996,1.4134263,30.0,0,0.2500075,False,REGULAR,USD
5,META250502P00350000,2025-04-08 19:59:43+00:00,350.0,3.5,0.0,0.0,0.6400001,22.377626,19.0,0,0.2500075,False,REGULAR,USD
6,META250502P00360000,2025-04-08 19:38:52+00:00,360.0,4.66,0.0,0.0,0.8599999,22.631577,5.0,0,0.2500075,False,REGULAR,USD
7,META250502P00370000,2025-04-08 19:50:27+00:00,370.0,5.4,0.0,0.0,0.9000001,20.000002,16.0,0,0.2500075,False,REGULAR,USD
8,META250502P00375000,2025-04-08 19:18:16+00:00,375.0,5.9,0.0,0.0,1.5999999,37.209297,17.0,0,0.2500075,False,REGULAR,USD
9,META250502P00380000,2025-04-08 18:35:36+00:00,380.0,4.6,0.0,0.0,-1.5,-24.590164,10.0,0,0.2500075,False,REGULAR,USD
10,META250502P00385000,2025-04-08 16:50:18+00:00,385.0,4.05,0.0,0.0,-1.3499999,-24.999996,4.0,0,0.2500075,False,REGULAR,USD
11,META250502P00390000,2025-04-08 17:47:12+00:00,390.0,4.95,0.0,0.0,-1.3000002,-20.800003,57.0,0,0.2500075,False,REGULAR,USD
12,META250502P00395000,2025-04-08 18:35:36+00:00,395.0,5.9,0.0,0.0,-0.80999994,-12.071534,16.0,0,0.2500075,False,REGULAR,USD
13,META250502P00400000,2025-04-08 20:00:00+00:00,400.0,7.75,0.0,0.0,0.38999987,5.298911,53.0,0,0.2500075,False,REGULAR,USD
14,META250502P00405000,2025-04-08 18:04:39+00:00,405.0,6.2,0.0,0.0,-0.5500002,-8.148151,46.0,0,0.12500875,False,REGULAR,USD
15,META250502P00410000,2025-04-08 19:39:44+00:00,410.0,10.26,0.0,0.0,3.0100002,41.517246,10.0,0,0.12500875,False,REGULAR,USD
16,META250502P00415000,2025-04-08 19:10:44+00:00,415.0,9.75,0.0,0.0,1.5500002,18.902441,3.0,0,0.12500875,False,REGULAR,USD
17,META250502P00420000,2025-04-08 19:20:39+00:00,420.0,11.35,0.0,0.0,1.7000008,17.616589,45.0,0,0.12500875,False,REGULAR,USD
18,META250502P00425000,2025-04-08 19:54:17+00:00,425.0,11.83,0.0,0.0,3.0500002,34.738045,60.0,0,0.12500875,False,REGULAR,USD
19,META250502P00430000,2025-04-08 19:40:39+00:00,430.0,13.5,0.0,0.0,2.1999998,19.469025,14.0,0,0.12500875,False,REGULAR,USD
20,META250502P00435000,2025-04-08 19:58:45+00:00,435.0,13.56,0.0,0.0,1.5600004,13.000004,29.0,0,0.12500875,False,REGULAR,USD
21,META250502P00440000,2025-04-08 19:55:34+00:00,440.0,15.1,0.0,0.0,-0.049999237,-0.33002797,43.0,0,0.12500875,False,REGULAR,USD
22,META250502P00445000,2025-04-08 19:47:05+00:00,445.0,17.4,0.0,0.0,5.0999994,41.46341,21.0,0,0.12500875,False,REGULAR,USD
23,META250502P00450000,2025-04-08 19:52:06+00:00,450.0,17.41,0.0,0.0,2.1599998,14.163934,154.0,0,0.12500875,False,REGULAR,USD
24,META250502P00455000,2025-04-08 19:25:57+00:00,455.0,17.85,0.0,0.0,1.6300011,10.049329,69.0,0,0.12500875,False,REGULAR,USD
25,META250502P00460000,2025-04-08 19:54:50+00:00,460.0,19.0,0.0,0.0,1.5599995,8.94495,74.0,0,0.062509375,False,REGULAR,USD
26,META250502P00465000,2025-04-08 19:52:32+00:00,465.0,21.25,0.0,0.0,2.0,10.38961,44.0,0,0.062509375,False,REGULAR,USD
27,META250502P00470000,2025-04-08 19:56:53+00:00,470.0,22.45,0.0,0.0,1.6000004,7.6738625,89.0,0,0.062509375,False,REGULAR,USD
28,META250502P00475000,2025-04-08 19:58:54+00:00,475.0,23.82,0.0,0.0,2.4699993,11.569083,291.0,0,0.062509375,False,REGULAR,USD
29,META250502P00480000,2025-04-08 19:46:50+00:00,480.0,28.0,0.0,0.0,6.0,27.272728,58.0,0,0.062509375,False,REGULAR,USD
30,META250502P00485000,2025-04-08 19:48:03+00:00,485.0,30.1,0.0,0.0,3.790001,14.405173,133.0,0,0.0312596875,False,REGULAR,USD
31,META250502P00490000,2025-04-08 19:23:47+00:00,490.0,29.15,0.0,0.0,1.6199989,5.8844857,69.0,0,0.0312596875,False,REGULAR,USD
32,META250502P00495000,2025-04-08 19:17:40+00:00,495.0,33.5,0.0,0.0,3.7600002,12.642906,52.0,0,0.0312596875,False,REGULAR,USD
33,META250502P00500000,2025-04-08 19:59:06+00:00,500.0,32.95,0.0,0.0,2.58,8.495225,105.0,0,0.015634843750000002,False,REGULAR,USD
34,META250502P00505000,2025-04-08 19:50:27+00:00,505.0,37.15,0.0,0.0,7.6100006,25.76168,68.0,0,0.007822421875,False,REGULAR,USD
35,META250502P00510000,2025-04-08 19:49:05+00:00,510.0,41.0,0.0,0.0,5.3899994,15.136196,167.0,0,0.000986552734375,False,REGULAR,USD
36,META250502P00515000,2025-04-08 19:18:21+00:00,515.0,42.2,0.0,0.0,5.4400024,14.798701,50.0,0,1.0000000000000003e-05,True,REGULAR,USD
37,META250502P00520000,2025-04-08 19:23:03+00:00,520.0,43.1,0.0,0.0,4.079998,10.456171,84.0,0,1.0000000000000003e-05,True,REGULAR,USD
38,META250502P00525000,2025-04-08 19:54:08+00:00,525.0,45.35,0.0,0.0,3.829998,9.224465,29.0,0,1.0000000000000003e-05,True,REGULAR,USD
39,META250502P00530000,2025-04-08 19:40:37+00:00,530.0,49.0,0.0,0.0,9.200001,23.11558,98.0,0,1.0000000000000003e-05,True,REGULAR,USD
40,META250502P00535000,2025-04-08 19:59:50+00:00,535.0,48.95,0.0,0.0,1.5200005,3.2047236,166.0,0,1.0000000000000003e-05,True,REGULAR,USD
41,META250502P00540000,2025-04-08 19:51:06+00:00,540.0,54.5,0.0,0.0,4.080002,8.092031,105.0,0,1.0000000000000003e-05,True,REGULAR,USD
42,META250502P00545000,2025-04-08 18:55:30+00:00,545.0,51.27,0.0,0.0,4.510002,9.645,112.0,0,1.0000000000000003e-05,True,REGULAR,USD
43,META250502P00550000,2025-04-08 19:56:15+00:00,550.0,60.15,0.0,0.0,3.040001,5.3230624,153.0,0,1.0000000000000003e-05,True,REGULAR,USD
44,META250502P00555000,2025-04-08 19:38:42+00:00,555.0,65.2,0.0,0.0,2.2599983,3.5907187,37.0,0,1.0000000000000003e-05,True,REGULAR,USD
45,META250502P00560000,2025-04-08 19:44:15+00:00,560.0,68.35,0.0,0.0,7.299999,11.957411,35.0,0,1.0000000000000003e-05,True,REGULAR,USD
46,META250502P00565000,2025-04-08 18:52:31+00:00,565.0,62.9,0.0,0.0,0.40000153,0.6400024,15.0,0,1.0000000000000003e-05,True,REGULAR,USD
47,META250502P00570000,2025-04-08 19:41:22+00:00,570.0,74.72,0.0,0.0,10.77,16.841282,38.0,0,1.0000000000000003e-05,True,REGULAR,USD
48,META250502P00575000,2025-04-08 17:22:32+00:00,575.0,69.85,0.0,0.0,-2.4899979,-3.4420762,33.0,0,1.0000000000000003e-05,True,REGULAR,USD
49,META250502P00580000,2025-04-08 19:52:09+00:00,580.0,80.9,0.0,0.0,9.849998,13.863474,47.0,0,1.0000000000000003e-05,True,REGULAR,USD
50,META250502P00585000,2025-04-08 19:24:19+00:00,585.0,83.85,0.0,0.0,9.150002,12.248998,23.0,0,1.0000000000000003e-05,True,REGULAR,USD
51,META250502P00590000,2025-04-08 19:39:44+00:00,590.0,91.55,0.0,0.0,8.900002,10.768301,27.0,0,1.0000000000000003e-05,True,REGULAR,USD
52,META250502P00595000,2025-04-08 19:59:43+00:00,595.0,90.88,0.0,0.0,2.7799988,3.1555037,6.0,0,1.0000000000000003e-05,True,REGULAR,USD
53,META250502P00600000,2025-04-08 14:15:06+00:00,600.0,65.9,0.0,0.0,-25.25,-27.70159,17.0,0,1.0000000000000003e-05,True,REGULAR,USD
54,META250502P00605000,2025-04-04 19:35:58+00:00,605.0,94.43,0.0,0.0,0.0,0.0,19.0,0,1.0000000000000003e-05,True,REGULAR,USD
55,META250502P00610000,2025-04-08 19:50:21+00:00,610.0,108.9,0.0,0.0,12.310005,12.7445965,17.0,0,1.0000000000000003e-05,True,REGULAR,USD
56,META250502P00615000,2025-04-08 19:12:47+00:00,615.0,108.66,0.0,0.0,7.8200073,7.7548666,15.0,0,1.0000000000000003e-05,True,REGULAR,USD
57,META250502P00620000,2025-04-07 14:49:14+00:00,620.0,114.92,0.0,0.0,0.0,0.0,12.0,0,1.0000000000000003e-05,True,REGULAR,USD
58,META250502P00625000,2025-04-07 19:07:43+00:00,625.0,112.4,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
59,META250502P00630000,2025-04-08 18:33:31+00:00,630.0,112.95,0.0,0.0,-11.310005,-9.101887,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
60,META250502P00635000,2025-04-08 14:14:24+00:00,635.0,94.88,0.0,0.0,-23.280006,-19.702105,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
61,META250502P00640000,2025-04-07 14:15:24+00:00,640.0,116.13,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
62,META250502P00645000,2025-04-07 13:38:14+00:00,645.0,158.98,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
63,META250502P00650000,2025-04-07 13:30:26+00:00,650.0,168.15,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
64,META250502P00655000,2025-04-08 14:09:58+00:00,655.0,113.48,0.0,0.0,-55.94999,-33.022484,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
65,META250502P00660000,2025-04-07 14:17:05+00:00,660.0,124.4,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
66,META250502P00665000,2025-04-04 17:13:14+00:00,665.0,158.11,0.0,0.0,0.0,0.0,12.0,0,1.0000000000000003e-05,True,REGULAR,USD
67,META250502P00670000,2025-04-08 19:18:37+00:00,670.0,163.88,0.0,0.0,4.800003,3.0173516,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
68,META250502P00675000,2025-04-08 17:12:43+00:00,675.0,158.62,0.0,0.0,-5.980011,-3.6330564,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
69,META250502P00680000,2025-04-08 17:12:43+00:00,680.0,163.67,0.0,0.0,-5.080002,-3.0103714,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
70,META250502P00685000,2025-04-07 16:41:17+00:00,685.0,174.42,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
71,META250502P00690000,2025-04-04 18:32:23+00:00,690.0,183.37,0.0,0.0,0.0,0.0,16.0,0,1.0000000000000003e-05,True,REGULAR,USD
72,META250502P00695000,2025-04-03 17:22:15+00:00,695.0,150.9,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
73,META250502P00700000,2025-04-04 13:53:19+00:00,700.0,186.4,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
74,META250502P00705000,2025-04-03 17:39:12+00:00,705.0,158.7,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
75,META250502P00710000,2025-04-03 19:50:45+00:00,710.0,176.58,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
76,META250502P00720000,2025-04-01 15:25:11+00:00,720.0,135.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
77,META250502P00795000,2025-03-27 14:38:14+00:00,795.0,181.66,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
