,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,META250516C00200000,2025-02-21 15:11:56+00:00,200.0,503.67,0.0,0.0,0.0,0.0,2.0,5,1.0000000000000003e-05,True,REGULAR,USD
1,META250516C00210000,2025-04-03 15:22:26+00:00,210.0,332.8,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
2,META250516C00220000,2025-04-03 19:15:51+00:00,220.0,319.77,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
3,META250516C00230000,2025-04-07 19:43:31+00:00,230.0,286.6,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
4,META250516C00240000,2025-04-04 19:45:36+00:00,240.0,273.86,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
5,META250516C00250000,2025-04-03 15:32:11+00:00,250.0,296.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
6,META250516C00260000,2025-03-26 17:16:25+00:00,260.0,354.67,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
7,META250516C00270000,2025-04-08 16:48:18+00:00,270.0,256.75,0.0,0.0,-89.79999,-25.912565,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
8,META250516C00280000,2025-03-26 17:17:07+00:00,280.0,334.68,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
9,META250516C00290000,2025-04-08 16:48:18+00:00,290.0,237.25,0.0,0.0,-57.97,-19.636204,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
10,META250516C00300000,2025-04-08 19:57:29+00:00,300.0,213.39,0.0,0.0,-4.4100037,-2.024795,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
11,META250516C00310000,2025-04-03 17:34:17+00:00,310.0,237.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
12,META250516C00315000,2025-04-02 13:42:38+00:00,315.0,271.98,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
13,META250516C00320000,2025-04-04 14:33:13+00:00,320.0,188.23,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
14,META250516C00325000,2025-03-31 13:31:21+00:00,325.0,240.3,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
15,META250516C00330000,2025-03-24 17:13:23+00:00,330.0,286.8,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
16,META250516C00335000,2025-03-13 19:37:53+00:00,335.0,260.76,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
17,META250516C00340000,2025-04-04 16:22:10+00:00,340.0,172.52,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
18,META250516C00350000,2025-04-07 16:57:52+00:00,350.0,165.0,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD
19,META250516C00360000,2025-04-07 18:10:01+00:00,360.0,166.42,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
20,META250516C00365000,2025-03-28 16:26:04+00:00,365.0,219.65,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD
21,META250516C00370000,2025-04-07 14:53:10+00:00,370.0,151.49,0.0,0.0,0.0,0.0,9.0,0,1.0000000000000003e-05,True,REGULAR,USD
22,META250516C00375000,2025-04-01 17:34:44+00:00,375.0,213.06,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
23,META250516C00380000,2025-04-04 19:54:40+00:00,380.0,135.84,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
24,META250516C00385000,2025-04-04 13:30:03+00:00,385.0,128.31,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
25,META250516C00390000,2025-04-07 13:48:44+00:00,390.0,113.75,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
26,META250516C00395000,2025-04-04 18:45:28+00:00,395.0,120.5,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
27,META250516C00400000,2025-04-08 19:50:07+00:00,400.0,117.66,0.0,0.0,-10.839996,-8.435795,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
