,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MSFT250919P00200000,2025-04-08 19:52:49+00:00,200.0,1.93,1.66,1.86,0.51,35.915493,218.0,518,0.5106250109863282,False,REGULAR,USD
1,MSFT250919P00210000,2025-04-07 18:29:13+00:00,210.0,1.5,2.09,2.31,0.0,0.0,22.0,865,0.5007374145507812,False,REGULAR,USD
2,MSFT250919P00220000,2025-04-08 19:30:59+00:00,220.0,2.63,2.63,2.85,0.60000014,29.556658,4.0,320,0.48566188171386715,False,REGULAR,USD
3,MSFT250919P00230000,2025-04-08 19:11:42+00:00,230.0,3.03,3.25,3.5,0.74,32.31441,2.0,426,0.4712577288818359,False,REGULAR,USD
4,MSFT250919P00240000,2025-04-08 19:11:42+00:00,240.0,4.3,4.1,4.3,1.4500003,50.877205,56.0,181,0.45807426696777354,False,REGULAR,USD
5,MSFT250919P00250000,2025-04-08 19:51:57+00:00,250.0,5.45,4.95,5.2,1.9999998,57.971004,91.0,463,0.44397528686523435,False,REGULAR,USD
6,MSFT250919P00260000,2025-04-08 19:51:57+00:00,260.0,6.58,5.95,6.35,2.08,46.22222,82.0,499,0.4322566540527344,False,REGULAR,USD
7,MSFT250919P00270000,2025-04-08 19:50:55+00:00,270.0,8.0,7.2,7.5,2.4,42.857147,43.0,691,0.4168149139404296,False,REGULAR,USD
8,MSFT250919P00280000,2025-04-08 19:48:16+00:00,280.0,9.86,8.65,8.95,2.9599996,42.898544,20.0,598,0.40369248657226564,False,REGULAR,USD
9,MSFT250919P00290000,2025-04-08 19:20:09+00:00,290.0,10.8,10.35,10.8,2.4499998,29.341314,23.0,1759,0.39337764831542965,False,REGULAR,USD
10,MSFT250919P00300000,2025-04-08 19:49:13+00:00,300.0,13.7,12.2,12.75,3.4399996,33.528263,197.0,2607,0.3804688418579102,False,REGULAR,USD
11,MSFT250919P00310000,2025-04-08 19:33:52+00:00,310.0,16.08,14.55,15.1,4.13,34.56067,232.0,1715,0.3690858990478516,False,REGULAR,USD
12,MSFT250919P00320000,2025-04-08 19:48:16+00:00,320.0,19.24,17.2,18.65,4.49,30.440676,138.0,4970,0.36829244995117194,False,REGULAR,USD
13,MSFT250919P00330000,2025-04-08 19:54:27+00:00,330.0,20.95,19.15,20.75,2.5500011,13.858703,286.0,2050,0.34534346069335936,False,REGULAR,USD
14,MSFT250919P00340000,2025-04-08 19:58:48+00:00,340.0,24.03,22.45,24.2,2.5100002,11.66357,363.0,3586,0.3339452592468262,False,REGULAR,USD
15,MSFT250919P00350000,2025-04-08 19:25:43+00:00,350.0,28.0,26.45,28.1,2.0,7.6923075,143.0,4006,0.32263860961914054,False,REGULAR,USD
16,MSFT250919P00360000,2025-04-08 19:06:02+00:00,360.0,34.3,30.55,33.5,3.709999,12.128143,633.0,4130,0.3220892987060546,True,REGULAR,USD
17,MSFT250919P00370000,2025-04-08 19:59:32+00:00,370.0,37.35,35.0,39.15,5.0999985,15.813949,123.0,6982,0.3188544677734374,True,REGULAR,USD
18,MSFT250919P00380000,2025-04-08 15:30:50+00:00,380.0,44.5,40.7,42.85,3.5,8.536586,48.0,3526,0.2891611611938476,True,REGULAR,USD
19,MSFT250919P00390000,2025-04-08 18:06:33+00:00,390.0,52.1,46.45,50.9,5.8499985,12.648646,22.0,3412,0.30120022537231445,True,REGULAR,USD
20,MSFT250919P00400000,2025-04-08 19:50:20+00:00,400.0,58.0,52.55,56.7,4.25,7.9069767,6.0,3945,0.28221848159790036,True,REGULAR,USD
21,MSFT250919P00410000,2025-04-07 19:58:47+00:00,410.0,61.0,59.95,63.95,1.8300018,3.0927868,53.0,1698,0.2739330419921875,True,REGULAR,USD
22,MSFT250919P00420000,2025-04-07 17:27:12+00:00,420.0,56.7,68.2,71.15,-9.880001,-14.839293,1.0,1087,0.2573316455078125,True,REGULAR,USD
23,MSFT250919P00430000,2025-04-07 18:24:35+00:00,430.0,63.9,75.55,79.55,-8.529999,-11.776886,1.0,1073,0.25153336364746093,True,REGULAR,USD
24,MSFT250919P00440000,2025-04-07 14:07:09+00:00,440.0,69.8,84.65,88.15,-21.349998,-23.422926,1.0,1248,0.2420730090332031,True,REGULAR,USD
25,MSFT250919P00450000,2025-04-04 14:52:24+00:00,450.0,84.78,93.75,97.15,0.0,0.0,1.0,830,0.23334506896972657,True,REGULAR,USD
26,MSFT250919P00460000,2025-04-07 19:10:44+00:00,460.0,104.99,102.95,106.6,0.41999817,0.40164307,1.0,300,0.2304764453125,True,REGULAR,USD
27,MSFT250919P00465000,2025-04-04 16:57:04+00:00,465.0,100.62,107.55,111.7,0.0,0.0,4.0,242,0.2417068017578125,True,REGULAR,USD
28,MSFT250919P00470000,2025-03-18 19:30:31+00:00,470.0,86.97,112.7,116.8,0.0,0.0,10.0,0,0.2528150891113281,True,REGULAR,USD
29,MSFT250919P00475000,2025-03-13 19:59:29+00:00,475.0,96.37,117.7,121.8,0.0,0.0,2.0,0,0.2601392346191406,True,REGULAR,USD
30,MSFT250919P00480000,2025-04-01 18:34:31+00:00,480.0,124.73,122.55,126.8,23.730003,23.495052,1.0,0,0.26734131103515624,True,REGULAR,USD
31,MSFT250919P00485000,2025-03-20 14:30:30+00:00,485.0,94.4,127.7,131.8,0.0,0.0,2.0,0,0.274421318359375,True,REGULAR,USD
32,MSFT250919P00490000,2025-03-18 19:30:31+00:00,490.0,106.84,132.55,137.0,0.0,0.0,10.0,0,0.288947540283203,True,REGULAR,USD
33,MSFT250919P00495000,2025-02-24 15:08:18+00:00,495.0,94.99,103.2,106.8,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
34,MSFT250919P00500000,2025-04-07 14:33:59+00:00,500.0,140.8,142.7,146.7,0.0,0.0,1.0,0,0.29090064575195307,True,REGULAR,USD
35,MSFT250919P00505000,2025-01-29 18:54:09+00:00,505.0,67.5,106.7,109.8,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
36,MSFT250919P00510000,2025-02-21 15:05:03+00:00,510.0,95.4,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
37,MSFT250919P00515000,2024-12-03 20:44:11+00:00,515.0,85.75,82.15,83.4,0.0,0.0,18.0,8,1.0000000000000003e-05,True,REGULAR,USD
38,MSFT250919P00520000,2024-12-26 17:44:13+00:00,520.0,82.4,86.9,88.0,0.0,0.0,9.0,15,1.0000000000000003e-05,True,REGULAR,USD
39,MSFT250919P00525000,2024-12-16 05:14:01+00:00,525.0,97.2,80.35,83.4,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
40,MSFT250919P00530000,2025-01-22 20:14:49+00:00,530.0,86.85,119.7,124.0,0.0,0.0,16.0,0,1.0000000000000003e-05,True,REGULAR,USD
41,MSFT250919P00535000,2025-03-21 19:50:00+00:00,535.0,149.05,177.7,182.0,0.0,0.0,1.0,0,0.3481510498046875,True,REGULAR,USD
42,MSFT250919P00540000,2024-12-16 15:02:01+00:00,540.0,94.35,105.0,107.05,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD
43,MSFT250919P00545000,2024-12-11 17:04:12+00:00,545.0,96.2,109.75,111.65,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD
44,MSFT250919P00550000,2025-03-11 14:36:13+00:00,550.0,165.75,192.7,196.7,0.0,0.0,,0,0.35278967529296873,True,REGULAR,USD
45,MSFT250919P00555000,2024-12-16 05:14:01+00:00,555.0,104.0,147.0,151.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
46,MSFT250919P00560000,2024-12-16 05:14:01+00:00,560.0,129.84,111.7,113.9,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
47,MSFT250919P00565000,2024-12-16 05:14:01+00:00,565.0,134.72,115.75,119.85,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
48,MSFT250919P00570000,2024-12-16 05:14:01+00:00,570.0,128.1,147.5,152.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
49,MSFT250919P00580000,2024-12-16 05:14:01+00:00,580.0,130.82,157.0,161.5,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
50,MSFT250919P00620000,2024-12-16 05:14:01+00:00,620.0,184.86,199.0,204.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
51,MSFT250919P00635000,2024-12-16 05:14:02+00:00,635.0,203.32,204.5,209.45,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
52,MSFT250919P00640000,2024-12-16 05:14:02+00:00,640.0,208.25,209.5,214.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
53,MSFT250919P00650000,2024-12-16 05:14:02+00:00,650.0,232.94,220.0,224.05,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
54,MSFT250919P00660000,2024-12-16 05:14:02+00:00,660.0,234.4,241.35,245.25,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
55,MSFT250919P00680000,2024-12-16 05:14:02+00:00,680.0,255.11,261.4,265.3,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
56,MSFT250919P00700000,2024-11-21 20:58:13+00:00,700.0,286.65,264.2,266.7,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
