,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MSFT250919C00200000,2025-03-31 13:45:27+00:00,200.0,172.75,157.8,161.65,0.0,0.0,1,14,0.6539341247558594,True,REGULAR,USD
1,MSFT250919C00210000,2025-03-14 17:28:59+00:00,210.0,182.19,148.45,152.45,0.0,0.0,15,15,0.6306799627685546,True,REGULAR,USD
2,MSFT250919C00220000,2025-02-24 17:49:31+00:00,220.0,189.84,172.85,175.85,0.0,0.0,1,14,1.253421701660156,True,REGULAR,USD
3,MSFT250919C00230000,2025-04-07 13:30:03+00:00,230.0,128.5,129.5,133.85,0.0,0.0,1,39,0.5744366287231445,True,REGULAR,USD
4,MSFT250919C00240000,2025-04-07 14:56:22+00:00,240.0,126.0,120.5,124.9,0.0,0.0,17,61,0.5548445394897462,True,REGULAR,USD
5,MSFT250919C00250000,2025-04-04 17:01:39+00:00,250.0,111.85,112.0,116.15,-9.730003,-8.002964,30,127,0.5403488348388674,True,REGULAR,USD
6,MSFT250919C00260000,2025-04-07 13:41:26+00:00,260.0,97.97,103.65,106.2,0.0,0.0,20,81,0.5130969100952149,True,REGULAR,USD
7,MSFT250919C00270000,2025-04-07 19:21:08+00:00,270.0,102.0,95.15,98.7,5.25,5.426357,11,906,0.5046436254882812,True,REGULAR,USD
8,MSFT250919C00280000,2025-04-07 14:14:17+00:00,280.0,94.85,86.7,89.25,0.0,0.0,2,33,0.49728896270751966,True,REGULAR,USD
9,MSFT250919C00290000,2025-04-04 18:32:00+00:00,290.0,84.6,78.6,81.8,0.0,0.0,28,93,0.48907981628417974,True,REGULAR,USD
10,MSFT250919C00300000,2025-04-08 13:30:01+00:00,300.0,81.09,70.85,73.2,9.989998,14.05063,1,261,0.4616753051757813,True,REGULAR,USD
11,MSFT250919C00310000,2025-04-08 15:03:13+00:00,310.0,73.44,63.25,66.05,8.310005,12.759106,18,78,0.45099425964355466,True,REGULAR,USD
12,MSFT250919C00320000,2025-04-07 19:55:50+00:00,320.0,66.4,55.8,59.15,8.390003,14.463029,1,121,0.43967235137939453,True,REGULAR,USD
13,MSFT250919C00330000,2025-04-08 18:07:04+00:00,330.0,52.55,49.1,52.4,3.2000008,6.4842973,11,326,0.4264583721923829,True,REGULAR,USD
14,MSFT250919C00340000,2025-04-07 14:18:00+00:00,340.0,51.85,42.5,46.1,-0.15000153,-0.2884645,5,310,0.4145871530151367,True,REGULAR,USD
15,MSFT250919C00350000,2025-04-08 19:44:29+00:00,350.0,36.85,37.25,39.85,0.0,0.0,43,634,0.3994505856323243,True,REGULAR,USD
16,MSFT250919C00360000,2025-04-08 19:21:39+00:00,360.0,30.87,32.1,33.7,-2.0599995,-6.255692,71,445,0.38149117050170894,False,REGULAR,USD
17,MSFT250919C00370000,2025-04-08 19:48:18+00:00,370.0,25.93,26.95,27.55,-1.9200001,-6.8940754,237,1026,0.35928985443115236,False,REGULAR,USD
18,MSFT250919C00380000,2025-04-08 19:17:58+00:00,380.0,23.05,22.35,22.9,0.79999924,3.5955021,227,1433,0.3482731188964844,False,REGULAR,USD
19,MSFT250919C00390000,2025-04-08 19:53:51+00:00,390.0,17.96,18.3,18.8,0.21999931,1.2401314,351,1714,0.33829397064208977,False,REGULAR,USD
20,MSFT250919C00400000,2025-04-08 18:30:03+00:00,400.0,14.5,14.7,15.2,0.18999958,1.3277398,360,3168,0.3288183573913574,False,REGULAR,USD
21,MSFT250919C00410000,2025-04-08 19:29:40+00:00,410.0,12.14,11.75,12.1,0.69000053,6.0262055,67,2002,0.3199225723266601,False,REGULAR,USD
22,MSFT250919C00420000,2025-04-08 19:36:44+00:00,420.0,9.0,9.2,9.5,0.05000019,0.55866134,116,2475,0.31192704681396477,False,REGULAR,USD
23,MSFT250919C00430000,2025-04-08 17:52:27+00:00,430.0,6.7,6.9,7.4,0.0,0.0,192,3101,0.30536583312988286,False,REGULAR,USD
24,MSFT250919C00440000,2025-04-08 19:12:08+00:00,440.0,5.5,5.35,5.65,0.4499998,8.910887,54,2510,0.29874358489990227,False,REGULAR,USD
25,MSFT250919C00450000,2025-04-08 19:43:07+00:00,450.0,3.95,4.0,4.3,-0.049999952,-1.2499988,87,3120,0.2936472003173828,False,REGULAR,USD
26,MSFT250919C00460000,2025-04-08 19:44:14+00:00,460.0,2.85,2.98,3.15,-0.1500001,-5.0000033,61,1321,0.28708598663330076,False,REGULAR,USD
27,MSFT250919C00465000,2025-04-08 17:44:44+00:00,465.0,2.52,2.55,2.78,0.03999996,1.6129017,156,1565,0.286567192993164,False,REGULAR,USD
28,MSFT250919C00470000,2025-04-08 17:47:04+00:00,470.0,2.23,2.17,2.4,0.17000008,8.252431,119,3288,0.2847361566162109,False,REGULAR,USD
29,MSFT250919C00475000,2025-04-08 19:35:48+00:00,475.0,1.9,1.86,2.07,0.01999998,1.0638288,10,872,0.2830882238769531,False,REGULAR,USD
30,MSFT250919C00480000,2025-04-08 17:30:04+00:00,480.0,1.71,1.6,1.79,0.04000008,2.3952146,33,1122,0.28174546386718746,False,REGULAR,USD
31,MSFT250919C00485000,2025-04-08 16:42:52+00:00,485.0,1.5,1.36,1.55,0.20000005,15.384619,5,257,0.280707876586914,False,REGULAR,USD
32,MSFT250919C00490000,2025-04-08 17:36:32+00:00,490.0,1.25,1.16,1.34,0.07000005,5.932208,10,352,0.2797923583984374,False,REGULAR,USD
33,MSFT250919C00495000,2025-04-08 15:57:21+00:00,495.0,1.16,0.95,1.16,0.049999952,4.5045,2,256,0.27893787475585935,False,REGULAR,USD
34,MSFT250919C00500000,2025-04-08 18:09:29+00:00,500.0,0.9,0.8,1.01,-0.030000031,-3.2258098,13,4625,0.27857166748046874,False,REGULAR,USD
35,MSFT250919C00505000,2025-04-07 13:30:57+00:00,505.0,0.86,0.67,0.88,-0.13999999,-13.999998,32,437,0.278327529296875,False,REGULAR,USD
36,MSFT250919C00510000,2025-04-08 19:11:42+00:00,510.0,0.69,0.57,0.78,0.06999999,11.290321,108,522,0.27893787475585935,False,REGULAR,USD
37,MSFT250919C00515000,2025-04-08 17:42:55+00:00,515.0,0.62,0.48,0.68,-0.18,-22.5,55,361,0.2786937365722656,False,REGULAR,USD
38,MSFT250919C00520000,2025-04-08 19:11:42+00:00,520.0,0.55,0.41,0.6,0.09,19.565218,3,882,0.2791820129394531,False,REGULAR,USD
39,MSFT250919C00525000,2025-04-08 18:11:34+00:00,525.0,0.47,0.34,0.54,0.08000001,20.512823,3,421,0.28040270385742183,False,REGULAR,USD
40,MSFT250919C00530000,2025-04-08 14:33:15+00:00,530.0,0.36,0.28,0.48,0.02000001,5.8823557,37,2455,0.2810130493164062,False,REGULAR,USD
41,MSFT250919C00535000,2025-04-08 14:25:07+00:00,535.0,0.32,0.24,0.43,0.03999999,14.285711,1,174,0.28211167114257807,False,REGULAR,USD
42,MSFT250919C00540000,2025-04-04 16:37:20+00:00,540.0,0.39,0.22,0.4,0.0,0.0,3,699,0.2845530529785155,False,REGULAR,USD
43,MSFT250919C00545000,2025-03-31 13:30:00+00:00,545.0,0.43,0.18,0.36,0.0,0.0,1,819,0.28565167480468745,False,REGULAR,USD
