,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL251017C00110000,2025-04-08 19:36:53+00:00,110.0,67.0,68.2,69.0,-6.75,-9.152542,55,72,0.6649203430175783,True,REGULAR,USD
1,AAPL251017C00115000,2025-04-07 16:20:21+00:00,115.0,67.07,63.85,64.65,0.0,0.0,1,84,0.6412999737548828,True,REGULAR,USD
2,AAPL251017C00120000,2025-04-07 16:20:21+00:00,120.0,62.72,59.7,60.45,0.0,0.0,1,44,0.6224402990722657,True,REGULAR,USD
3,AAPL251017C00125000,2025-04-07 18:28:07+00:00,125.0,58.25,55.55,57.95,-3.75,-6.048387,3,10,0.6282385809326172,True,REGULAR,USD
4,AAPL251017C00130000,2025-04-08 17:37:50+00:00,130.0,49.2,51.5,53.9,-6.450001,-11.590298,5,93,0.6077309735107423,True,REGULAR,USD
5,AAPL251017C00135000,2025-04-08 17:37:50+00:00,135.0,45.4,47.55,50.0,-7.25,-13.77018,4,38,0.588993367919922,True,REGULAR,USD
6,AAPL251017C00140000,2025-04-08 19:45:40+00:00,140.0,42.2,43.8,44.65,-15.799999,-27.241377,5,37,0.5521285021972657,True,REGULAR,USD
7,AAPL251017C00145000,2025-04-08 19:05:05+00:00,145.0,40.75,40.05,42.5,-3.9000015,-8.734606,72,122,0.5543867803955078,True,REGULAR,USD
8,AAPL251017C00150000,2025-04-08 18:25:09+00:00,150.0,36.7,36.65,38.95,-6.0,-14.051522,47,590,0.5403183175659182,True,REGULAR,USD
9,AAPL251017C00155000,2025-04-07 18:34:05+00:00,155.0,43.45,33.15,34.05,5.5,14.492753,1,130,0.5075122491455077,True,REGULAR,USD
10,AAPL251017C00160000,2025-04-08 19:47:31+00:00,160.0,28.28,29.85,32.3,-5.5199986,-16.331358,46,83,0.5096179409790039,True,REGULAR,USD
11,AAPL251017C00165000,2025-04-08 17:25:37+00:00,165.0,26.7,26.85,29.2,-4.299999,-13.870966,42,479,0.5217332983398437,True,REGULAR,USD
12,AAPL251017C00170000,2025-04-08 19:58:07+00:00,170.0,23.98,24.0,26.25,-5.24,-17.932922,34,67,0.5078784564208985,True,REGULAR,USD
13,AAPL251017C00175000,2025-04-08 19:54:34+00:00,175.0,21.41,21.25,23.5,-3.3400002,-13.494949,222,544,0.4953663745117188,False,REGULAR,USD
14,AAPL251017C00180000,2025-04-08 19:38:42+00:00,180.0,17.55,18.7,20.2,-5.3600006,-23.3959,250,243,0.4689994506835938,False,REGULAR,USD
15,AAPL251017C00185000,2025-04-08 19:49:14+00:00,185.0,15.26,16.3,17.2,-5.09,-25.012285,278,112,0.44574528869628904,False,REGULAR,USD
16,AAPL251017C00190000,2025-04-08 19:49:15+00:00,190.0,13.19,14.1,14.75,-3.6099997,-21.488094,374,275,0.430242514038086,False,REGULAR,USD
17,AAPL251017C00195000,2025-04-08 19:42:35+00:00,195.0,11.5,12.15,12.5,-2.6000004,-18.439718,343,409,0.4153195675659179,False,REGULAR,USD
18,AAPL251017C00200000,2025-04-08 19:53:28+00:00,200.0,10.25,10.35,10.8,-2.8500004,-21.755728,655,1313,0.4082700775146484,False,REGULAR,USD
19,AAPL251017C00205000,2025-04-08 19:44:55+00:00,205.0,8.14,8.8,9.1,-2.2599993,-21.730762,115,401,0.3977416183471679,False,REGULAR,USD
20,AAPL251017C00210000,2025-04-08 19:42:54+00:00,210.0,6.65,7.4,7.7,-2.1,-23.999998,376,689,0.39029540374755856,False,REGULAR,USD
21,AAPL251017C00215000,2025-04-08 19:02:36+00:00,215.0,6.19,6.15,6.5,-0.86000013,-12.198584,176,563,0.38410039733886714,False,REGULAR,USD
22,AAPL251017C00220000,2025-04-08 19:42:26+00:00,220.0,4.7,5.1,5.35,-1.6000004,-25.39683,79,1058,0.3754945263671875,False,REGULAR,USD
23,AAPL251017C00225000,2025-04-08 19:02:08+00:00,225.0,3.87,4.2,4.45,-1.1400003,-22.754496,224,2696,0.3700624517822265,False,REGULAR,USD
24,AAPL251017C00230000,2025-04-08 19:49:35+00:00,230.0,3.16,3.5,3.65,-1.2899997,-28.988758,412,2298,0.3640200317382813,False,REGULAR,USD
25,AAPL251017C00235000,2025-04-08 19:35:29+00:00,235.0,2.75,2.83,3.05,-0.6500001,-19.11765,263,600,0.3610903735351562,False,REGULAR,USD
26,AAPL251017C00240000,2025-04-08 19:25:31+00:00,240.0,2.16,2.36,2.49,-0.43999982,-16.92307,2011,1194,0.3565127825927734,False,REGULAR,USD
27,AAPL251017C00245000,2025-04-08 19:47:13+00:00,245.0,1.77,1.94,2.07,-0.47000003,-20.982145,96,876,0.35431553894042955,False,REGULAR,USD
28,AAPL251017C00250000,2025-04-08 19:13:23+00:00,250.0,1.68,1.6,1.71,-0.060000062,-3.4482794,185,2492,0.35205726074218746,False,REGULAR,USD
29,AAPL251017C00255000,2025-04-08 19:35:33+00:00,255.0,1.31,1.35,1.44,-0.34000003,-20.606064,18,934,0.35156898437499995,False,REGULAR,USD
30,AAPL251017C00260000,2025-04-08 18:45:57+00:00,260.0,1.09,1.13,1.21,-0.26,-19.259258,9,1420,0.35120277709960934,False,REGULAR,USD
31,AAPL251017C00265000,2025-04-08 19:32:41+00:00,265.0,0.93,0.95,1.03,-0.19999999,-17.699114,34,1402,0.3518131225585937,False,REGULAR,USD
32,AAPL251017C00270000,2025-04-08 19:32:41+00:00,270.0,0.8,0.79,0.87,-0.089999974,-10.112356,105,722,0.35193519165039056,False,REGULAR,USD
33,AAPL251017C00275000,2025-04-08 19:44:09+00:00,275.0,0.64,0.68,0.76,-0.08000004,-11.111116,11,1109,0.35425450439453116,False,REGULAR,USD
34,AAPL251017C00280000,2025-04-08 19:36:30+00:00,280.0,0.61,0.58,0.66,-0.029999971,-4.6874957,224,2986,0.35596347167968745,False,REGULAR,USD
35,AAPL251017C00285000,2025-04-07 16:59:28+00:00,285.0,0.52,0.5,0.58,-0.02000004,-3.703711,8,399,0.358404853515625,False,REGULAR,USD
36,AAPL251017C00290000,2025-04-08 19:05:39+00:00,290.0,0.48,0.44,0.51,-0.07000002,-12.727277,40,2175,0.3606020971679687,False,REGULAR,USD
37,AAPL251017C00295000,2025-04-08 13:30:09+00:00,295.0,0.32,0.38,0.46,-0.09,-21.95122,7,3241,0.36426416992187505,False,REGULAR,USD
38,AAPL251017C00300000,2025-04-08 19:54:16+00:00,300.0,0.4,0.34,0.4,0.01000002,2.564108,78,6445,0.3657289990234375,False,REGULAR,USD
39,AAPL251017C00305000,2025-04-08 19:25:29+00:00,305.0,0.3,0.27,0.4,-0.07999998,-21.052628,1,130,0.3745179736328125,False,REGULAR,USD
40,AAPL251017C00310000,2025-04-08 19:18:49+00:00,310.0,0.27,0.26,0.33,-0.07999998,-22.857138,21,151,0.37256486816406253,False,REGULAR,USD
41,AAPL251017C00315000,2025-04-07 16:44:06+00:00,315.0,0.28,0.23,0.3,0.0,0.0,1,289,0.375982802734375,False,REGULAR,USD
42,AAPL251017C00320000,2025-04-08 17:37:49+00:00,320.0,0.22,0.21,0.27,-0.22,-50.0,2,724,0.3786683227539062,False,REGULAR,USD
43,AAPL251017C00325000,2025-04-07 13:30:05+00:00,325.0,0.33,0.16,0.28,0.0,0.0,4,100,0.38843385009765624,False,REGULAR,USD
44,AAPL251017C00330000,2025-04-08 14:03:11+00:00,330.0,0.19,0.17,0.23,-0.030000001,-13.636364,13,219,0.38623660644531244,False,REGULAR,USD
45,AAPL251017C00335000,2025-04-03 19:28:51+00:00,335.0,0.18,0.13,0.24,0.0,0.0,10,14,0.39551385742187506,False,REGULAR,USD
46,AAPL251017C00340000,2025-04-08 19:26:16+00:00,340.0,0.15,0.12,0.21,-0.03999999,-21.052628,1,31,0.39624627197265627,False,REGULAR,USD
47,AAPL251017C00345000,2025-03-28 13:49:13+00:00,345.0,0.17,0.11,0.19,0.0,0.0,1,68,0.398443515625,False,REGULAR,USD
48,AAPL251017C00350000,2025-04-08 19:43:59+00:00,350.0,0.12,0.1,0.18,-0.020000003,-14.285716,11,29,0.4028380029296875,False,REGULAR,USD
49,AAPL251017C00355000,2025-03-11 18:28:12+00:00,355.0,0.25,0.09,0.15,0.0,0.0,1,38,0.4008848974609375,False,REGULAR,USD
50,AAPL251017C00360000,2025-03-31 13:52:16+00:00,360.0,0.13,0.08,0.15,0.0,0.0,1,136,0.407232490234375,False,REGULAR,USD
51,AAPL251017C00370000,2025-04-07 19:34:36+00:00,370.0,0.11,0.06,0.11,0.0,0.0,4,471,0.4062559375,False,REGULAR,USD
