,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL260320C00110000,2025-04-08 13:40:41+00:00,110.0,75.0,70.5,73.1,1.8499985,2.5290477,8,10,0.5846599151611327,True,REGULAR,USD
1,AAPL260320C00115000,2025-04-08 15:54:41+00:00,115.0,66.91,66.4,67.7,-38.229996,-36.36104,3,95,0.5510298803710938,True,REGULAR,USD
2,AAPL260320C00120000,2025-04-08 19:38:41+00:00,120.0,61.01,62.45,63.7,-17.59,-22.379135,18,28,0.5366257275390626,True,REGULAR,USD
3,AAPL260320C00125000,2025-04-08 18:15:19+00:00,125.0,60.4,58.55,61.2,-1.8099976,-2.9094963,11,64,0.5380600393676759,True,REGULAR,USD
4,AAPL260320C00130000,2025-04-08 17:52:15+00:00,130.0,58.8,54.75,57.45,-1.4500008,-2.4066403,6,214,0.5244798529052734,True,REGULAR,USD
5,AAPL260320C00135000,2025-04-08 19:29:27+00:00,135.0,51.75,51.1,53.75,-12.75,-19.767443,41,60,0.5115100119018555,True,REGULAR,USD
6,AAPL260320C00140000,2025-04-08 18:59:34+00:00,140.0,45.7,47.55,50.2,-16.849998,-26.938448,24,120,0.5242357147216796,True,REGULAR,USD
7,AAPL260320C00145000,2025-04-08 17:11:00+00:00,145.0,47.0,44.05,45.4,-1.0,-2.0833333,28,115,0.48734033172607427,True,REGULAR,USD
8,AAPL260320C00150000,2025-04-08 17:52:15+00:00,150.0,40.1,40.85,42.1,-5.800003,-12.636171,32,533,0.47675083801269535,True,REGULAR,USD
9,AAPL260320C00155000,2025-04-08 18:16:57+00:00,155.0,38.99,37.6,38.95,-10.309998,-20.912775,171,147,0.46701582794189456,True,REGULAR,USD
10,AAPL260320C00160000,2025-04-08 19:02:26+00:00,160.0,33.65,34.4,35.9,-5.539997,-14.136252,96,192,0.45725030059814464,True,REGULAR,USD
11,AAPL260320C00165000,2025-04-08 17:37:12+00:00,165.0,31.0,31.55,32.95,-5.5699997,-15.231064,28,128,0.44739322143554683,True,REGULAR,USD
12,AAPL260320C00170000,2025-04-08 19:58:15+00:00,170.0,29.08,28.95,31.4,-4.7199993,-13.964496,63,237,0.45740288696289066,True,REGULAR,USD
13,AAPL260320C00175000,2025-04-08 19:48:41+00:00,175.0,25.03,26.4,27.15,-5.2699986,-17.392736,63,278,0.42413905944824215,False,REGULAR,USD
14,AAPL260320C00180000,2025-04-08 19:42:31+00:00,180.0,22.5,23.9,24.5,-5.379999,-19.296986,191,409,0.41370215209960937,False,REGULAR,USD
15,AAPL260320C00185000,2025-04-08 19:46:38+00:00,185.0,22.03,21.5,22.15,-2.869999,-11.5261,125,364,0.40595076477050784,False,REGULAR,USD
16,AAPL260320C00190000,2025-04-08 19:25:35+00:00,190.0,19.36,19.3,19.9,-3.789999,-16.371487,77,566,0.3978026528930664,False,REGULAR,USD
17,AAPL260320C00195000,2025-04-08 18:41:59+00:00,195.0,16.5,17.15,17.9,-3.6599998,-18.154762,91,1551,0.3915160946655273,False,REGULAR,USD
18,AAPL260320C00200000,2025-04-08 19:50:32+00:00,200.0,15.58,15.4,16.0,-1.8400002,-10.5625725,933,2006,0.38483281188964835,False,REGULAR,USD
19,AAPL260320C00210000,2025-04-08 19:55:23+00:00,210.0,11.9,11.9,12.8,-2.79,-18.992512,103,867,0.37506728454589844,False,REGULAR,USD
20,AAPL260320C00220000,2025-04-08 19:59:53+00:00,220.0,9.52,9.25,9.8,-1.7799997,-15.75221,395,1488,0.36084623535156246,False,REGULAR,USD
21,AAPL260320C00230000,2025-04-08 19:15:54+00:00,230.0,7.2,6.95,7.4,-1.4000006,-16.279076,257,1461,0.34888346435546874,False,REGULAR,USD
22,AAPL260320C00240000,2025-04-08 19:53:30+00:00,240.0,5.28,5.2,5.6,-0.9699998,-15.519997,243,3207,0.34052173156738286,False,REGULAR,USD
23,AAPL260320C00250000,2025-04-08 19:46:13+00:00,250.0,4.0,3.85,4.2,-0.6500001,-13.978496,624,1474,0.3334722415161133,False,REGULAR,USD
24,AAPL260320C00260000,2025-04-08 19:54:23+00:00,260.0,2.95,2.83,3.1,-0.29999995,-9.230768,115,2026,0.32675844146728517,False,REGULAR,USD
25,AAPL260320C00270000,2025-04-08 18:59:47+00:00,270.0,2.22,2.14,2.31,-0.53,-19.272726,41,2055,0.32233343688964833,False,REGULAR,USD
26,AAPL260320C00280000,2025-04-08 19:59:37+00:00,280.0,1.74,1.6,1.75,-0.100000024,-5.4347835,51,1122,0.3200751586914062,False,REGULAR,USD
27,AAPL260320C00290000,2025-04-08 14:34:40+00:00,290.0,1.53,1.21,1.35,-0.04000008,-2.5477757,12,1151,0.31940377868652337,False,REGULAR,USD
28,AAPL260320C00300000,2025-04-08 19:57:34+00:00,300.0,0.99,0.92,1.06,-0.17999995,-15.384611,116,4480,0.31995308959960933,False,REGULAR,USD
29,AAPL260320C00310000,2025-04-08 19:20:13+00:00,310.0,0.76,0.72,0.85,-0.07999998,-9.523808,317,833,0.32166205688476557,False,REGULAR,USD
30,AAPL260320C00320000,2025-04-08 15:19:09+00:00,320.0,0.63,0.57,0.7,-0.120000005,-16.0,32,531,0.3244696459960937,False,REGULAR,USD
31,AAPL260320C00330000,2025-04-07 19:31:23+00:00,330.0,0.49,0.47,0.59,-0.06999999,-12.499998,2,489,0.3282537878417968,False,REGULAR,USD
32,AAPL260320C00340000,2025-04-07 14:21:48+00:00,340.0,0.55,0.34,0.56,0.0,0.0,3,116,0.33765310791015624,False,REGULAR,USD
33,AAPL260320C00350000,2025-04-08 18:52:48+00:00,350.0,0.37,0.33,0.44,-0.049999982,-11.9047575,7,1439,0.3371648315429688,False,REGULAR,USD
34,AAPL260320C00360000,2025-04-03 19:47:35+00:00,360.0,0.48,0.28,0.39,0.0,0.0,5,665,0.34204759521484374,False,REGULAR,USD
35,AAPL260320C00370000,2025-04-08 19:44:36+00:00,370.0,0.3,0.25,0.45,-0.13,-30.232557,25,575,0.35950347534179683,False,REGULAR,USD
