,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL250919P00005000,2025-04-04 16:29:45+00:00,5.0,0.01,0.0,0.02,0.0,0.0,10.0,3064,1.75000125,False,REGULAR,USD
1,AAPL250919P00010000,2025-04-07 14:51:12+00:00,10.0,0.01,0.0,0.02,0.0,0.0,3.0,16,1.3750031249999999,False,REGULAR,USD
2,AAPL250919P00015000,2024-12-16 05:02:05+00:00,15.0,0.01,0.0,0.44,0.0,0.0,,11,1.6328143359374998,False,REGULAR,USD
3,AAPL250919P00020000,2025-04-07 14:43:31+00:00,20.0,0.03,0.01,0.5,0.0,0.0,101.0,113,1.4609401953124999,False,REGULAR,USD
4,AAPL250919P00025000,2024-12-16 05:02:06+00:00,25.0,0.02,0.0,0.06,0.0,0.0,,1,1.0234423828125,False,REGULAR,USD
5,AAPL250919P00035000,2025-04-08 15:09:19+00:00,35.0,0.19,0.11,0.19,0.15,375.0001,6.0,0,1.0058643457031249,False,REGULAR,USD
6,AAPL250919P00040000,2025-04-07 15:06:39+00:00,40.0,0.09,0.16,0.22,0.0,0.0,20.0,56,0.9511723632812499,False,REGULAR,USD
7,AAPL250919P00045000,2025-04-07 17:34:52+00:00,45.0,0.26,0.24,0.27,0.059999987,29.999992,9.0,675,0.91211025390625,False,REGULAR,USD
8,AAPL250919P00050000,2025-04-08 18:12:10+00:00,50.0,0.32,0.31,0.35,0.08,33.333336,12.0,758,0.87500125,False,REGULAR,USD
9,AAPL250919P00055000,2025-04-07 14:10:26+00:00,55.0,0.25,0.4,0.44,-0.08000001,-24.242426,1.0,291,0.840821904296875,False,REGULAR,USD
10,AAPL250919P00060000,2025-04-08 19:50:20+00:00,60.0,0.59,0.52,0.55,0.19999999,51.282047,38.0,440,0.8115253222656249,False,REGULAR,USD
11,AAPL250919P00065000,2025-04-08 14:57:13+00:00,65.0,0.3,0.64,0.69,-0.26,-46.42857,4.0,259,0.7829611547851563,False,REGULAR,USD
12,AAPL250919P00070000,2025-04-07 19:19:39+00:00,70.0,0.57,0.8,0.85,0.0,0.0,11.0,262,0.7573266455078126,False,REGULAR,USD
13,AAPL250919P00075000,2025-04-08 19:57:11+00:00,75.0,1.04,0.98,1.04,0.43999994,73.33332,13.0,568,0.7326686889648437,False,REGULAR,USD
14,AAPL250919P00080000,2025-04-07 19:34:54+00:00,80.0,1.27,1.2,1.26,0.45999998,56.79012,57.0,197,0.7097196997070312,False,REGULAR,USD
