,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL250509C00140000,2025-04-08 19:30:00+00:00,140.0,36.8,36.7,37.3,-5.3500023,-12.692769,19.0,8,0.8732922827148437,True,REGULAR,USD
1,AAPL250509C00145000,2025-04-08 16:45:49+00:00,145.0,31.05,32.55,33.15,-6.950001,-18.289474,14.0,17,0.8393570751953124,True,REGULAR,USD
2,AAPL250509C00160000,2025-04-08 19:59:18+00:00,160.0,21.2,21.05,21.65,-4.8999996,-18.773945,83.0,12,0.7412135253906249,True,REGULAR,USD
3,AAPL250509C00165000,2025-04-08 18:55:25+00:00,165.0,19.28,17.7,20.0,-3.42,-15.066079,28.0,10,0.7584863018798829,True,REGULAR,USD
4,AAPL250509C00170000,2025-04-08 19:57:50+00:00,170.0,14.81,14.6,16.85,-4.8900003,-24.822336,186.0,107,0.7288845471191407,True,REGULAR,USD
5,AAPL250509C00175000,2025-04-08 19:59:34+00:00,175.0,12.0,11.95,13.6,-4.6499996,-27.927927,288.0,43,0.6956817541503908,False,REGULAR,USD
6,AAPL250509C00180000,2025-04-08 19:48:04+00:00,180.0,8.86,9.3,9.7,-4.6900005,-34.61255,525.0,173,0.6325109991455078,False,REGULAR,USD
7,AAPL250509C00185000,2025-04-08 19:59:43+00:00,185.0,7.4,7.1,7.5,-3.4100003,-31.544867,604.0,88,0.6076699389648439,False,REGULAR,USD
8,AAPL250509C00190000,2025-04-08 19:58:50+00:00,190.0,5.42,5.35,5.65,-2.88,-34.698795,1223.0,189,0.5874064697265625,False,REGULAR,USD
9,AAPL250509C00195000,2025-04-08 19:47:10+00:00,195.0,3.51,3.85,4.2,-2.7900002,-44.285717,366.0,371,0.56836369140625,False,REGULAR,USD
10,AAPL250509C00200000,2025-04-08 19:58:55+00:00,200.0,2.85,2.77,3.0,-1.7600002,-38.17788,7498.0,1038,0.5528609167480469,False,REGULAR,USD
11,AAPL250509C00205000,2025-04-08 19:52:20+00:00,205.0,1.91,1.95,2.11,-1.4,-42.296074,628.0,597,0.540287800292969,False,REGULAR,USD
12,AAPL250509C00210000,2025-04-08 19:39:31+00:00,210.0,1.38,1.38,1.47,-0.9799999,-41.52542,1285.0,961,0.532231240234375,False,REGULAR,USD
13,AAPL250509C00215000,2025-04-08 19:23:47+00:00,215.0,0.99,0.97,1.05,-0.55999994,-36.12903,1052.0,554,0.5285691674804689,False,REGULAR,USD
14,AAPL250509C00220000,2025-04-08 19:14:16+00:00,220.0,0.75,0.7,0.76,-0.45000005,-37.5,425.0,1100,0.5293015820312501,False,REGULAR,USD
15,AAPL250509C00225000,2025-04-08 19:42:29+00:00,225.0,0.45,0.51,0.57,-0.43,-48.863636,958.0,1233,0.5329636547851562,False,REGULAR,USD
16,AAPL250509C00230000,2025-04-08 19:52:10+00:00,230.0,0.39,0.38,0.39,-0.26,-40.0,1029.0,1036,0.53320779296875,False,REGULAR,USD
17,AAPL250509C00235000,2025-04-08 18:18:27+00:00,235.0,0.31,0.29,0.35,-0.120000005,-27.906977,155.0,651,0.5478560839843751,False,REGULAR,USD
18,AAPL250509C00240000,2025-04-08 19:38:36+00:00,240.0,0.24,0.22,0.28,-0.13000001,-35.135136,322.0,768,0.5556685058593751,False,REGULAR,USD
19,AAPL250509C00245000,2025-04-08 19:09:09+00:00,245.0,0.17,0.16,0.19,-0.06999999,-29.166664,29.0,245,0.5546919531250001,False,REGULAR,USD
20,AAPL250509C00250000,2025-04-08 19:04:56+00:00,250.0,0.11,0.12,0.17,-0.11,-50.0,58.0,349,0.5664105859375,False,REGULAR,USD
21,AAPL250509C00255000,2025-04-08 13:32:24+00:00,255.0,0.06,0.09,0.13,-0.17999999,-75.0,11.0,227,0.5712933496093751,False,REGULAR,USD
22,AAPL250509C00260000,2025-04-07 19:13:41+00:00,260.0,0.12,0.06,0.16,0.0,0.0,15.0,108,0.59570716796875,False,REGULAR,USD
23,AAPL250509C00265000,2025-04-08 15:56:23+00:00,265.0,0.08,0.06,0.08,-0.010000005,-11.111116,7.0,9,0.585941640625,False,REGULAR,USD
24,AAPL250509C00270000,2025-04-07 18:58:20+00:00,270.0,0.09,0.03,0.13,0.0,0.0,2.0,31,0.6171913281250001,False,REGULAR,USD
25,AAPL250509C00275000,2025-04-08 14:42:38+00:00,275.0,0.02,0.02,0.48,-0.02,-50.0,6.0,18,0.7392604199218749,False,REGULAR,USD
26,AAPL250509C00280000,2025-04-07 13:58:54+00:00,280.0,0.06,0.01,0.52,0.0,0.0,1.0,11,0.7685570019531252,False,REGULAR,USD
27,AAPL250509C00285000,2025-04-01 16:40:30+00:00,285.0,0.04,0.01,0.54,0.0,0.0,,1,0.795900478515625,False,REGULAR,USD
28,AAPL250509C00290000,2025-04-08 14:38:03+00:00,290.0,0.04,0.0,0.07,-0.010000002,-20.000002,7.0,7,0.6445348046875,False,REGULAR,USD
29,AAPL250509C00295000,2025-04-04 17:38:29+00:00,295.0,0.06,0.0,0.06,0.0,0.0,4.0,9,0.6523472265625001,False,REGULAR,USD
30,AAPL250509C00305000,2025-04-01 19:15:33+00:00,305.0,0.01,0.0,0.04,0.0,0.0,,1,0.6640658593750002,False,REGULAR,USD
31,AAPL250509C00315000,2025-04-04 17:38:29+00:00,315.0,0.01,0.0,0.62,0.0,0.0,1.0,1,0.940430283203125,False,REGULAR,USD
