,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL260320P00110000,2025-04-08 19:41:27+00:00,110.0,5.05,4.65,5.0,1.4500003,40.277786,107.0,459,0.45929495788574226,False,REGULAR,USD
1,AAPL260320P00115000,2025-04-08 19:47:35+00:00,115.0,6.1,5.4,5.9,1.7199998,39.2694,6.0,436,0.4519097778320313,False,REGULAR,USD
2,AAPL260320P00120000,2025-04-08 19:07:13+00:00,120.0,6.0,6.25,6.7,1.1999998,24.999996,39.0,139,0.4392756268310547,False,REGULAR,USD
3,AAPL260320P00125000,2025-04-08 17:23:53+00:00,125.0,7.45,7.2,7.7,1.8499999,33.035713,7.0,535,0.4297847549438477,False,REGULAR,USD
4,AAPL260320P00130000,2025-04-08 19:43:13+00:00,130.0,9.1,8.25,8.8,1.9500003,27.272732,268.0,110,0.42044646942138675,False,REGULAR,USD
5,AAPL260320P00135000,2025-04-08 14:31:57+00:00,135.0,9.76,9.4,9.95,2.7600002,39.428577,40.0,619,0.4100705966186523,False,REGULAR,USD
6,AAPL260320P00140000,2025-04-08 17:13:36+00:00,140.0,10.0,10.55,11.3,1.5,17.647058,100.0,358,0.40167834655761714,False,REGULAR,USD
7,AAPL260320P00145000,2025-04-08 15:35:58+00:00,145.0,10.19,11.85,12.7,0.6899996,7.263153,174.0,74,0.392034888305664,False,REGULAR,USD
8,AAPL260320P00150000,2025-04-08 19:55:02+00:00,150.0,14.2,13.5,14.2,2.75,24.017467,152.0,291,0.38211677459716786,False,REGULAR,USD
9,AAPL260320P00155000,2025-04-08 19:29:53+00:00,155.0,15.63,15.05,16.05,3.33,27.07317,183.0,2152,0.37604383728027346,False,REGULAR,USD
10,AAPL260320P00160000,2025-04-08 19:41:05+00:00,160.0,17.55,16.0,17.7,3.749999,27.173906,754.0,1009,0.3644472735595704,False,REGULAR,USD
11,AAPL260320P00165000,2025-04-08 19:45:35+00:00,165.0,19.62,18.05,19.9,4.420001,29.078955,34.0,1937,0.3594424407958984,False,REGULAR,USD
12,AAPL260320P00170000,2025-04-08 19:41:09+00:00,170.0,21.75,20.2,21.9,3.9500008,22.191015,697.0,763,0.3490055334472656,False,REGULAR,USD
13,AAPL260320P00175000,2025-04-08 19:45:36+00:00,175.0,25.15,23.4,24.2,5.49,27.92472,152.0,354,0.3409184561157227,True,REGULAR,USD
14,AAPL260320P00180000,2025-04-08 19:44:07+00:00,180.0,27.7,25.55,26.55,6.300001,29.439259,137.0,1035,0.3312139633178711,True,REGULAR,USD
15,AAPL260320P00185000,2025-04-08 19:44:44+00:00,185.0,29.05,28.0,29.15,5.699999,24.411129,98.0,796,0.32285223052978507,True,REGULAR,USD
16,AAPL260320P00190000,2025-04-08 19:46:35+00:00,190.0,33.7,29.6,33.5,6.4900017,23.851532,79.0,1920,0.33838552246093745,True,REGULAR,USD
17,AAPL260320P00195000,2025-04-08 16:53:00+00:00,195.0,31.65,32.55,36.45,2.4400005,8.353306,38.0,3736,0.33066465240478515,True,REGULAR,USD
18,AAPL260320P00200000,2025-04-08 17:57:57+00:00,200.0,37.6,35.75,39.6,4.5199966,13.663835,161.0,2663,0.32364567962646473,True,REGULAR,USD
19,AAPL260320P00210000,2025-04-08 16:32:16+00:00,210.0,36.55,42.55,46.4,-2.7000008,-6.8789825,37.0,1841,0.310279114074707,True,REGULAR,USD
20,AAPL260320P00220000,2025-04-08 18:16:55+00:00,220.0,53.02,49.95,53.9,6.790001,14.687435,32.0,2284,0.29895720581054686,True,REGULAR,USD
21,AAPL260320P00230000,2025-04-07 19:50:16+00:00,230.0,53.25,58.05,62.0,-0.8499985,-1.5711617,6.0,1658,0.28919167846679683,True,REGULAR,USD
22,AAPL260320P00240000,2025-04-08 19:04:12+00:00,240.0,67.5,66.75,70.7,4.5099983,7.1598635,5.0,1581,0.2834544311523437,True,REGULAR,USD
23,AAPL260320P00250000,2025-04-07 19:50:16+00:00,250.0,71.44,75.8,79.75,0.0,0.0,6.0,509,0.27857166748046874,True,REGULAR,USD
24,AAPL260320P00260000,2025-04-08 19:09:53+00:00,260.0,87.37,85.3,89.25,16.440002,23.177784,42.0,486,0.2815013256835937,True,REGULAR,USD
25,AAPL260320P00270000,2025-04-08 19:17:55+00:00,270.0,98.09,95.2,99.1,4.3399963,4.629329,9.0,48,0.2941965112304687,True,REGULAR,USD
26,AAPL260320P00280000,2025-04-02 15:20:56+00:00,280.0,56.7,105.15,109.1,0.0,0.0,1.0,3,0.3117134259033203,True,REGULAR,USD
27,AAPL260320P00290000,2025-03-10 18:10:00+00:00,290.0,64.65,115.15,119.1,0.0,0.0,352.0,0,0.3283758569335937,True,REGULAR,USD
28,AAPL260320P00300000,2025-03-10 17:01:30+00:00,300.0,74.5,125.15,129.1,0.0,0.0,4.0,0,0.3442448388671875,True,REGULAR,USD
29,AAPL260320P00310000,2025-03-19 14:18:30+00:00,310.0,91.7,135.15,139.1,0.0,0.0,1.0,0,0.35938140625,True,REGULAR,USD
30,AAPL260320P00320000,2025-02-14 19:56:26+00:00,320.0,75.45,104.7,107.95,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
31,AAPL260320P00360000,2025-03-19 14:18:30+00:00,360.0,141.67,185.15,189.1,0.0,0.0,,0,0.42639733764648446,True,REGULAR,USD
