,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250718P00105000,2025-04-08 19:49:50+00:00,105.0,1.79,1.59,1.66,0.5899999,49.166656,85.0,409,0.6538120556640626,False,REGULAR,USD
1,AMZN250718P00110000,2025-04-08 16:43:34+00:00,110.0,1.43,1.9,2.01,-0.37,-20.555555,270.0,296,0.6313513427734375,False,REGULAR,USD
2,AMZN250718P00115000,2025-04-08 19:40:01+00:00,115.0,2.56,2.34,2.43,0.9,54.21687,16.0,126,0.6126747717285157,False,REGULAR,USD
3,AMZN250718P00120000,2025-04-08 19:01:37+00:00,120.0,3.05,2.8,2.92,0.93000007,43.86793,70.0,431,0.5925333715820313,False,REGULAR,USD
4,AMZN250718P00125000,2025-04-08 19:23:20+00:00,125.0,3.5,3.35,3.5,0.80999994,30.11152,121.0,477,0.573368524169922,False,REGULAR,USD
5,AMZN250718P00130000,2025-04-08 19:37:06+00:00,130.0,4.2,4.05,4.25,0.99999976,31.249992,149.0,211,0.5581098876953126,False,REGULAR,USD
6,AMZN250718P00135000,2025-04-08 19:54:29+00:00,135.0,5.1,4.9,5.05,1.6299999,46.97406,116.0,694,0.5421798712158206,False,REGULAR,USD
7,AMZN250718P00140000,2025-04-08 19:26:44+00:00,140.0,6.2,5.9,6.05,2.1,51.21951,109.0,484,0.5283250292968751,False,REGULAR,USD
8,AMZN250718P00145000,2025-04-08 19:50:48+00:00,145.0,7.3,7.0,7.15,1.8500004,33.94496,451.0,897,0.5128222546386718,False,REGULAR,USD
9,AMZN250718P00150000,2025-04-08 19:53:51+00:00,150.0,8.57,8.15,8.45,1.5699997,22.428568,165.0,2107,0.5014087945556642,False,REGULAR,USD
10,AMZN250718P00155000,2025-04-08 18:46:13+00:00,155.0,9.9,9.6,9.9,1.5,17.857143,454.0,843,0.4865163653564454,False,REGULAR,USD
11,AMZN250718P00160000,2025-04-08 19:30:04+00:00,160.0,12.35,11.4,11.6,2.75,28.645832,383.0,1641,0.4735770416259766,False,REGULAR,USD
12,AMZN250718P00165000,2025-04-08 19:29:05+00:00,165.0,13.6,13.25,13.45,2.3000002,20.353983,153.0,5430,0.45898978515625005,False,REGULAR,USD
13,AMZN250718P00170000,2025-04-08 19:47:45+00:00,170.0,16.6,15.35,15.55,2.8600006,20.815144,308.0,3946,0.44525701232910153,False,REGULAR,USD
14,AMZN250718P00175000,2025-04-08 19:40:06+00:00,175.0,18.75,17.65,17.9,3.5900002,23.680738,237.0,3425,0.43207355041503903,True,REGULAR,USD
15,AMZN250718P00180000,2025-04-08 19:43:03+00:00,180.0,21.25,20.1,20.45,3.6900005,21.013672,483.0,6013,0.4176693975830078,True,REGULAR,USD
16,AMZN250718P00185000,2025-04-08 19:43:03+00:00,185.0,24.0,22.95,23.3,3.4799995,16.95906,166.0,3132,0.40454697021484376,True,REGULAR,USD
17,AMZN250718P00190000,2025-04-08 16:27:05+00:00,190.0,27.7,25.9,26.9,5.9400005,27.297796,157.0,3237,0.40631697204589845,True,REGULAR,USD
18,AMZN250718P00195000,2025-04-08 14:45:24+00:00,195.0,23.1,29.2,29.95,-2.6800003,-10.395657,29.0,3825,0.38397832824707034,True,REGULAR,USD
19,AMZN250718P00200000,2025-04-08 18:52:15+00:00,200.0,34.0,31.95,33.65,4.200001,14.093962,78.0,6851,0.3742128009033203,True,REGULAR,USD
20,AMZN250718P00205000,2025-04-08 19:04:01+00:00,205.0,35.86,36.7,37.4,1.6599998,4.853801,30.0,3140,0.35748933532714844,True,REGULAR,USD
21,AMZN250718P00210000,2025-04-08 19:37:13+00:00,210.0,41.89,40.35,41.7,3.1499977,8.131124,35.0,3236,0.3548648498535155,True,REGULAR,USD
22,AMZN250718P00215000,2025-04-08 18:52:22+00:00,215.0,46.19,45.05,45.8,3.0900002,7.169374,112.0,1393,0.33301448242187504,True,REGULAR,USD
23,AMZN250718P00220000,2025-04-08 19:30:30+00:00,220.0,49.72,49.55,50.4,1.4700012,3.0466347,28.0,3178,0.32971861694335935,True,REGULAR,USD
24,AMZN250718P00225000,2025-04-08 17:43:28+00:00,225.0,49.51,52.8,56.6,-4.34,-8.059424,9.0,766,0.424810439453125,True,REGULAR,USD
25,AMZN250718P00230000,2025-04-08 14:49:44+00:00,230.0,61.0,58.85,59.75,4.25,7.488987,7.0,1029,0.3086006640625,True,REGULAR,USD
26,AMZN250718P00235000,2025-04-07 19:14:43+00:00,235.0,65.0,63.6,64.65,3.9000015,6.3829813,1.0,668,0.31153032226562494,True,REGULAR,USD
27,AMZN250718P00240000,2025-04-07 14:23:56+00:00,240.0,57.56,67.0,71.0,-8.990002,-13.508642,15.0,733,0.4544732287597656,True,REGULAR,USD
28,AMZN250718P00245000,2025-04-04 19:49:59+00:00,245.0,70.6,73.45,74.5,0.0,0.0,428.0,477,0.3129951513671875,True,REGULAR,USD
29,AMZN250718P00250000,2025-04-03 17:09:44+00:00,250.0,68.2,77.2,80.9,0.0,0.0,67.0,0,0.48633326171875,True,REGULAR,USD
30,AMZN250718P00255000,2025-03-19 14:00:00+00:00,255.0,61.25,81.9,86.1,0.0,0.0,1.0,2,0.518681571044922,True,REGULAR,USD
31,AMZN250718P00260000,2025-04-08 13:55:34+00:00,260.0,76.6,86.5,90.95,-7.550003,-8.972077,1.0,2,0.5261277856445312,True,REGULAR,USD
32,AMZN250718P00265000,2025-02-19 16:13:38+00:00,265.0,41.6,67.8,69.95,0.0,0.0,30.0,0,1.0000000000000003e-05,True,REGULAR,USD
33,AMZN250718P00270000,2025-03-27 19:55:43+00:00,270.0,68.54,96.95,100.9,0.0,0.0,1.0,1,0.5566450585937501,True,REGULAR,USD
34,AMZN250718P00275000,2025-03-27 19:55:43+00:00,275.0,73.55,101.75,106.1,0.0,0.0,2.0,0,0.5881388842773438,True,REGULAR,USD
35,AMZN250718P00280000,2025-04-04 19:55:01+00:00,280.0,108.0,106.95,110.9,0.0,0.0,10.0,0,0.588993367919922,True,REGULAR,USD
36,AMZN250718P00285000,2025-02-10 20:10:37+00:00,285.0,52.3,85.65,86.65,0.0,0.0,42.0,0,1.0000000000000003e-05,True,REGULAR,USD
37,AMZN250718P00290000,2025-02-07 18:13:40+00:00,290.0,59.25,94.85,95.85,0.0,0.0,22.0,0,1.0000000000000003e-05,True,REGULAR,USD
38,AMZN250718P00295000,2025-02-06 17:30:23+00:00,295.0,58.95,94.3,97.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD
39,AMZN250718P00300000,2025-03-12 15:33:19+00:00,300.0,102.93,126.9,130.9,0.0,0.0,2.0,0,0.6489292919921875,True,REGULAR,USD
40,AMZN250718P00305000,2025-02-27 20:50:29+00:00,305.0,95.61,111.85,112.9,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
41,AMZN250718P00310000,2025-01-21 20:54:50+00:00,310.0,79.0,92.7,94.25,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
42,AMZN250718P00320000,2025-03-12 14:03:53+00:00,320.0,121.2,147.0,150.9,0.0,0.0,,0,0.7037383142089844,True,REGULAR,USD
43,AMZN250718P00330000,2024-12-16 14:41:27+00:00,330.0,100.45,95.9,96.85,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
