,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN250502P00110000,2025-04-08 19:56:03+00:00,110.0,0.81,0.74,0.8,0.24000001,42.105263,85.0,10100,1.0444383715820313,False,REGULAR,USD
1,AMZN250502P00115000,2025-04-07 19:38:57+00:00,115.0,0.87,0.87,1.11,0.13999999,19.17808,3.0,25,1.0078174609375,False,REGULAR,USD
2,AMZN250502P00120000,2025-04-08 19:22:46+00:00,120.0,1.42,1.08,1.35,0.41999996,41.999996,147.0,770,0.96289099609375,False,REGULAR,USD
3,AMZN250502P00125000,2025-04-08 19:59:39+00:00,125.0,1.56,1.4,1.58,0.26,20.0,9.0,71,0.918946123046875,False,REGULAR,USD
4,AMZN250502P00130000,2025-04-08 19:42:22+00:00,130.0,2.0,1.9,1.99,0.5,33.333332,137.0,10294,0.8923350610351561,False,REGULAR,USD
5,AMZN250502P00135000,2025-04-08 19:49:57+00:00,135.0,2.56,2.33,2.56,0.65,34.031414,94.0,152,0.8581557153320312,False,REGULAR,USD
6,AMZN250502P00140000,2025-04-08 19:47:10+00:00,140.0,3.05,2.81,3.15,0.75,32.608696,56.0,199,0.8168963623046874,False,REGULAR,USD
7,AMZN250502P00145000,2025-04-08 19:53:46+00:00,145.0,3.94,3.75,3.95,0.98,33.10811,125.0,279,0.7951680639648437,False,REGULAR,USD
8,AMZN250502P00150000,2025-04-08 19:58:15+00:00,150.0,4.8,4.65,4.85,0.9500003,24.675333,285.0,460,0.7611107873535157,False,REGULAR,USD
9,AMZN250502P00155000,2025-04-08 19:49:58+00:00,155.0,6.89,5.75,6.05,2.1399999,45.052628,191.0,330,0.7316921362304687,False,REGULAR,USD
10,AMZN250502P00160000,2025-04-08 19:52:16+00:00,160.0,7.84,7.3,7.55,1.54,24.444445,253.0,1798,0.7113065979003907,False,REGULAR,USD
11,AMZN250502P00165000,2025-04-08 19:53:19+00:00,165.0,9.34,8.85,9.5,1.4900002,18.980896,323.0,726,0.687625194091797,False,REGULAR,USD
12,AMZN250502P00170000,2025-04-08 19:52:09+00:00,170.0,11.0,10.8,11.5,1.8299999,19.956379,646.0,9186,0.6594882684326173,False,REGULAR,USD
13,AMZN250502P00175000,2025-04-08 19:50:00+00:00,175.0,13.79,13.0,13.6,2.4799995,21.927492,506.0,1246,0.6225623681640625,True,REGULAR,USD
14,AMZN250502P00180000,2025-04-08 19:42:56+00:00,180.0,17.0,15.75,16.35,2.5900002,17.973629,447.0,2403,0.5996133789062501,True,REGULAR,USD
15,AMZN250502P00185000,2025-04-08 19:40:14+00:00,185.0,20.65,18.7,19.6,4.1499996,25.151514,212.0,1042,0.5754436987304687,True,REGULAR,USD
16,AMZN250502P00190000,2025-04-08 19:49:58+00:00,190.0,24.43,21.85,23.1,3.9500008,19.287113,123.0,860,0.5407760766601564,True,REGULAR,USD
17,AMZN250502P00195000,2025-04-08 19:46:45+00:00,195.0,26.68,25.85,26.8,2.58,10.705394,95.0,974,0.516606396484375,True,REGULAR,USD
18,AMZN250502P00200000,2025-04-08 19:46:45+00:00,200.0,32.14,29.8,31.2,3.8499985,13.609043,117.0,830,0.5659223095703125,True,REGULAR,USD
19,AMZN250502P00205000,2025-04-08 18:59:01+00:00,205.0,32.94,34.05,35.55,2.6999989,8.928568,21.0,462,0.5515181567382813,True,REGULAR,USD
20,AMZN250502P00210000,2025-04-08 19:49:58+00:00,210.0,41.65,38.3,41.15,5.7300034,15.9521265,19.0,226,0.6718782812500002,True,REGULAR,USD
21,AMZN250502P00215000,2025-04-08 19:16:01+00:00,215.0,44.81,43.2,45.35,2.5,5.9087687,6.0,231,0.62305064453125,True,REGULAR,USD
22,AMZN250502P00220000,2025-04-08 17:32:04+00:00,220.0,46.31,47.75,50.0,-0.6899986,-1.4680822,4.0,231,0.6093789062500001,True,REGULAR,USD
23,AMZN250502P00225000,2025-04-08 13:45:44+00:00,225.0,43.42,52.2,56.1,-15.050003,-25.739698,1.0,16,0.8139667041015625,True,REGULAR,USD
24,AMZN250502P00230000,2025-04-07 15:34:42+00:00,230.0,48.05,57.1,60.8,-9.970001,-17.183731,1.0,8,0.8203142968749999,True,REGULAR,USD
25,AMZN250502P00235000,2025-03-31 13:30:04+00:00,235.0,46.54,62.1,66.1,0.0,0.0,1.0,0,0.9028330029296875,True,REGULAR,USD
26,AMZN250502P00240000,2025-03-31 13:30:04+00:00,240.0,51.52,66.55,70.8,0.0,0.0,1.0,1,0.9040536938476562,True,REGULAR,USD
27,AMZN250502P00245000,2025-03-20 16:10:25+00:00,245.0,49.1,72.1,76.05,0.0,0.0,,0,0.9790041162109376,True,REGULAR,USD
28,AMZN250502P00270000,2025-04-03 14:56:05+00:00,270.0,91.08,97.0,100.85,0.0,0.0,20.0,0,1.133060975341797,True,REGULAR,USD
29,AMZN250502P00285000,2025-03-20 18:29:16+00:00,285.0,91.25,111.55,116.1,0.0,0.0,,0,1.271243878173828,True,REGULAR,USD
30,AMZN250502P00295000,2025-03-28 19:33:19+00:00,295.0,102.5,122.0,126.1,0.0,0.0,6.0,0,1.333499426269531,True,REGULAR,USD
