,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AMZN251017C00095000,2025-04-03 14:53:20+00:00,95.0,87.3,78.1,81.7,0.0,0.0,6,6,0.7180203979492188,True,REGULAR,USD
1,AMZN251017C00100000,2025-04-08 18:59:17+00:00,100.0,77.74,73.6,76.65,-0.80000305,-1.0185931,3,5,0.6793244958496094,True,REGULAR,USD
2,AMZN251017C00110000,2025-04-07 19:40:55+00:00,110.0,69.95,66.35,67.8,0.0,0.0,43,155,0.6656527575683595,True,REGULAR,USD
3,AMZN251017C00120000,2025-03-31 16:12:34+00:00,120.0,68.15,57.65,58.9,-4.0999985,-5.6747384,1,18,0.611881322631836,True,REGULAR,USD
4,AMZN251017C00125000,2025-04-04 19:26:59+00:00,125.0,57.15,53.3,54.6,0.0,0.0,15,50,0.5861247442626953,True,REGULAR,USD
5,AMZN251017C00130000,2025-04-08 15:44:20+00:00,130.0,55.9,48.5,50.4,3.5,6.679389,8,252,0.5540205731201173,True,REGULAR,USD
6,AMZN251017C00135000,2025-04-08 16:13:23+00:00,135.0,51.65,45.35,46.55,3.2000008,6.6047482,3,143,0.5493209130859377,True,REGULAR,USD
7,AMZN251017C00140000,2025-04-08 14:52:00+00:00,140.0,45.6,40.75,42.8,1.0,2.2421525,15,183,0.5232591619873046,True,REGULAR,USD
8,AMZN251017C00145000,2025-04-08 15:50:49+00:00,145.0,43.5,37.15,39.2,2.4500008,5.9683332,30,165,0.5100757000732423,True,REGULAR,USD
9,AMZN251017C00150000,2025-04-08 19:32:09+00:00,150.0,35.35,34.35,35.7,-2.5,-6.60502,38,239,0.5045520736694337,True,REGULAR,USD
10,AMZN251017C00155000,2025-04-08 16:52:57+00:00,155.0,35.54,31.7,32.4,0.29000092,0.82269764,29,129,0.5072986282348633,True,REGULAR,USD
11,AMZN251017C00160000,2025-04-08 19:32:09+00:00,160.0,28.9,28.05,29.25,-2.0500011,-6.62359,71,165,0.4947560290527344,True,REGULAR,USD
12,AMZN251017C00165000,2025-04-08 19:48:12+00:00,165.0,25.0,25.7,28.6,-3.6000004,-12.587414,42,218,0.5013477600097658,True,REGULAR,USD
13,AMZN251017C00170000,2025-04-08 19:35:14+00:00,170.0,23.22,23.05,25.5,-1.4300003,-5.8012185,114,151,0.513554669189453,True,REGULAR,USD
14,AMZN251017C00175000,2025-04-08 19:57:13+00:00,175.0,20.7,20.6,20.95,-1.7999992,-7.9999967,230,228,0.4631401342773438,False,REGULAR,USD
15,AMZN251017C00180000,2025-04-08 18:06:13+00:00,180.0,18.35,17.5,18.45,-1.0499992,-5.4123673,89,496,0.45178770874023444,False,REGULAR,USD
16,AMZN251017C00185000,2025-04-08 19:17:02+00:00,185.0,15.75,15.8,16.2,-1.75,-10.0,161,487,0.44229683685302734,False,REGULAR,USD
17,AMZN251017C00190000,2025-04-08 19:55:00+00:00,190.0,13.85,13.8,14.1,-1.1799994,-7.8509607,280,947,0.4325313095092773,False,REGULAR,USD
